GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability
2019R0404,2019,4,2019-04-13,21.3,9.2,0.0,1,1900-01-01 14:10:00,48289,5,7.2,11.6,13.8,17.1,112,2,2.2,3.5,7.8,9.11,65,12.0,8.0,95.1,4.0,12.0,109.8,1.75,2.07,1.0,1.0,15.0,4.0,78.3,2.0,12.0,134.5,5,4,850,0.5714285714285714,0.48309178743961356
2019R0403,2019,4,2019-04-13,21.8,9.6,0.0,8,1900-01-01 13:45:00,28780,7,4.3,7.6,10.8,11.9,75,9,1.1,4.3,10.7,11.13,79,1.0,12.0,140.4,2.0,12.0,124.7,1.43,2.79,1.0,1.0,1.0,12.0,159.7,4.0,8.0,131.4,5,4,825,0.6993006993006994,0.35842293906810035
2019R0405,2019,4,2019-04-13,23.6,12.8,0.0,11,1900-01-01 16:05:00,38864,13,4.1,7.3,11.6,14.8,92,14,2.5,6.8,11.8,15.9,99,11.0,8.0,105.3,13.0,8.0,86.4,1.29,3.6,0.0,0.0,8.0,8.0,110.4,14.0,4.0,79.9,5,4,965,0.7751937984496123,0.2777777777777778
2019R0406,2019,4,2019-04-13,21.3,9.2,0.0,4,1900-01-01 19:25:00,17207,12,1.6,3.1,7.14,9.17,71,1,2.4,6.6,7.9,8.11,59,17.0,4.0,73.1,14.0,4.0,86.8,1.84,1.95,0.0,0.0,17.0,0.0,64.8,13.0,4.0,87.9,5,4,1165,0.5434782608695652,0.5128205128205129
2019R0407,2019,4,2019-04-13,28.8,18.0,0.0,12,1900-01-01 18:10:00,58219,17,5.1,6.3,8.5,10.9,69,6,0.5,1.9,4.12,7.14,56,3.0,12.0,115.0,7.0,8.0,127.8,1.12,6.03,1.0,1.0,6.0,8.0,113.0,3.0,8.0,145.2,5,4,1090,0.8928571428571428,0.16583747927031509
2019R0409,2019,4,2019-04-14,23.5,10.3,0.0,4,1900-01-01 15:20:00,35883,15,3.2,5.5,8.9,10.14,74,10,3.2,6.5,10.8,10.9,69,5.0,12.0,104.2,9.0,8.0,107.8,2.64,1.47,0.0,1.0,10.0,8.0,103.2,7.0,8.0,112.5,6,4,920,0.3787878787878788,0.6802721088435374
2019R0408,2019,4,2019-04-14,26.2,17.3,0.2,2,1900-01-01 14:40:00,14176,8,3.1,4.4,5.8,8.11,59,3,1.3,5.4,7.7,8.9,57,6.0,12.0,103.4,18.0,0.0,79.2,1.71,2.13,1.0,0.0,9.0,8.0,103.3,16.0,0.0,75.5,6,4,880,0.5847953216374269,0.4694835680751174
2019R0501,2019,5,2019-04-18,28.2,17.7,0.2,6,1900-01-01 19:35:00,34017,2,3.2,5.6,7.9,8.13,61,4,7.5,8.9,16.12,18.15,123,9.0,12.0,94.0,4.0,12.0,125.2,2.25,1.64,0.0,1.0,4.0,12.0,109.8,8.0,8.0,109.7,3,4,1175,0.4444444444444444,0.6097560975609756
2019R0503,2019,5,2019-04-19,17.1,10.5,23.4,12,1900-01-01 18:10:00,49290,17,1.1,2.2,5.3,8.5,53,13,3.5,9.9,12.12,13.17,95,8.0,12.0,100.3,5.0,12.0,115.3,1.25,3.89,1.0,0.0,3.0,12.0,115.0,11.0,8.0,105.3,4,4,1090,0.8,0.2570694087403599
2019R0502,2019,5,2019-04-19,22.8,8.0,0.0,4,1900-01-01 16:20:00,48278,12,1.6,3.7,4.12,7.16,58,5,3.4,9.7,13.11,17.14,116,18.0,4.0,67.8,7.0,12.0,109.5,2.19,1.67,1.0,1.0,17.0,4.0,73.1,12.0,8.0,95.1,4,4,980,0.4566210045662101,0.5988023952095809
2019R0506,2019,5,2019-04-20,30.3,7.6,0.0,4,1900-01-01 19:25:00,40053,14,3.3,9.5,11.9,13.11,89,16,2.1,4.2,6.3,10.7,67,10.0,12.0,93.2,16.0,4.0,84.3,1.45,2.75,1.0,0.0,13.0,8.0,86.4,15.0,4.0,86.6,5,4,1165,0.6896551724137931,0.36363636363636365
2019R0505,2019,5,2019-04-20,30.3,7.6,0.0,1,1900-01-01 16:35:00,35558,11,3.3,4.5,4.8,7.13,55,15,4.1,7.2,12.5,15.5,95,17.0,4.0,72.5,2.0,16.0,115.1,1.42,2.88,1.0,1.0,16.0,4.0,75.8,5.0,12.0,104.2,5,4,995,0.7042253521126761,0.3472222222222222
2019R0508,2019,5,2019-04-21,20.0,14.6,0.8,11,1900-01-01 16:10:00,40847,1,1.3,6.7,12.9,18.11,119,8,0.2,1.3,4.8,6.1,46,12.0,8.0,108.5,11.0,12.0,83.5,1.18,4.82,0.0,1.0,14.0,4.0,86.8,6.0,12.0,103.4,6,4,970,0.8474576271186441,0.20746887966804978
2019R0507,2019,5,2019-04-21,27.2,17.1,0.0,4,1900-01-01 13:10:00,35069,18,3.3,4.1,6.12,7.15,57,3,5.3,8.5,11.6,15.11,101,14.0,8.0,93.3,15.0,4.0,93.4,1.36,3.14,0.0,0.0,10.0,8.0,105.6,18.0,0.0,79.2,6,4,790,0.7352941176470588,0.3184713375796178
2019R0509,2019,5,2019-04-22,17.2,12.8,1.0,1,1900-01-01 15:20:00,66347,10,4.2,7.7,10.1,13.12,90,7,4.3,10.6,15.1,17.11,113,13.0,8.0,100.2,1.0,16.0,136.6,2.65,1.48,0.0,0.0,9.0,8.0,107.8,1.0,12.0,140.4,0,4,920,0.37735849056603776,0.6756756756756757
2019R0601,2019,6,2019-04-24,23.4,14.0,0.0,1,1900-01-01 19:35:00,72704,14,3.1,5.4,7.9,12.13,85,11,4.1,4.2,5.5,6.6,42,8.0,16.0,102.4,18.0,4.0,69.2,1.48,2.64,1.0,0.0,10.0,12.0,93.2,17.0,4.0,72.5,2,4,1175,0.6756756756756757,0.3787878787878788
2019R0602,2019,6,2019-04-25,21.8,8.0,0.0,1,1900-01-01 15:20:00,92241,5,1.0,5.3,8.6,10.9,69,4,4.5,7.6,9.9,10.13,73,10.0,12.0,107.3,3.0,16.0,122.1,2.53,1.52,1.0,1.0,7.0,12.0,109.5,4.0,12.0,125.2,3,4,920,0.3952569169960475,0.6578947368421053
2019R0603,2019,6,2019-04-26,18.7,15.1,0.2,11,1900-01-01 19:20:00,36099,13,5.2,7.7,10.9,12.16,88,12,2.3,3.3,6.6,11.6,72,5.0,16.0,116.4,17.0,4.0,69.9,1.25,3.99,1.0,0.0,5.0,12.0,115.3,18.0,4.0,67.8,4,4,1160,0.8,0.2506265664160401
2019R0604,2019,6,2019-04-27,27.4,18.2,0.0,2,1900-01-01 13:45:00,13694,8,3.2,6.2,7.3,9.8,62,2,2.5,6.8,11.1,16.15,111,13.0,12.0,77.3,7.0,16.0,103.9,2.91,1.4,0.0,0.0,11.0,12.0,83.5,9.0,12.0,94.0,5,4,825,0.3436426116838488,0.7142857142857143
2019R0607,2019,6,2019-04-27,28.9,9.8,0.0,12,1900-01-01 18:10:00,43732,6,4.3,6.7,9.9,13.1,88,18,2.2,6.6,8.9,9.15,69,2.0,16.0,128.1,14.0,8.0,90.7,1.42,2.84,1.0,0.0,3.0,12.0,128.2,14.0,8.0,93.3,5,4,1090,0.7042253521126761,0.35211267605633806
2019R0606,2019,6,2019-04-27,18.9,14.2,0.0,7,1900-01-01 19:25:00,29780,16,3.1,7.3,10.6,12.7,79,9,5.5,7.8,13.1,18.12,120,16.0,4.0,80.3,4.0,16.0,118.8,2.97,1.39,0.0,0.0,16.0,4.0,84.3,6.0,12.0,112.2,5,4,1165,0.33670033670033667,0.7194244604316548
2019R0605,2019,6,2019-04-27,16.2,7.3,4.0,4,1900-01-01 16:35:00,28404,15,3.6,5.6,8.7,10.8,68,1,3.0,8.1,10.6,15.7,97,6.0,16.0,105.2,9.0,12.0,113.9,1.8,2.01,1.0,1.0,2.0,16.0,115.1,12.0,8.0,108.5,5,4,995,0.5555555555555556,0.49751243781094534
2019R0609,2019,6,2019-04-28,17.6,10.6,0.0,8,1900-01-01 16:40:00,28085,7,7.1,8.6,12.11,15.14,104,17,2.1,3.3,5.3,7.4,46,1.0,20.0,146.9,12.0,12.0,88.2,1.31,3.4,1.0,0.0,1.0,16.0,136.6,8.0,12.0,100.3,6,4,1000,0.7633587786259541,0.29411764705882354
2019R0608,2019,6,2019-04-28,20.6,10.7,0.0,9,1900-01-01 15:20:00,15888,10,2.3,3.3,8.9,13.15,93,3,6.3,8.4,9.8,13.1,88,11.0,12.0,101.2,15.0,4.0,93.6,1.31,3.36,0.0,1.0,13.0,8.0,100.2,15.0,4.0,93.4,6,4,920,0.7633587786259541,0.2976190476190476
2019R0701,2019,7,2019-05-03,20.7,10.6,0.2,4,1900-01-01 19:50:00,37559,4,7.6,8.12,11.17,15.18,108,13,0.3,5.6,6.7,10.9,69,2.0,20.0,126.9,7.0,16.0,106.5,1.31,3.47,1.0,1.0,3.0,16.0,122.1,5.0,16.0,116.4,4,5,1190,0.7633587786259541,0.2881844380403458
2019R0706,2019,7,2019-05-04,24.0,11.2,2.0,12,1900-01-01 18:10:00,47497,17,3.6,8.8,9.12,11.14,80,8,1.3,2.5,5.8,8.9,57,10.0,16.0,93.7,14.0,12.0,76.5,1.06,9.05,0.0,0.0,12.0,12.0,88.2,13.0,12.0,77.3,5,5,1090,0.9433962264150942,0.11049723756906077
2019R0705,2019,7,2019-05-04,16.1,11.9,0.4,4,1900-01-01 19:25:00,36151,18,2.5,6.7,12.8,15.9,99,14,3.2,4.6,7.7,7.1,52,12.0,12.0,100.2,9.0,16.0,94.2,2.85,1.42,0.0,1.0,14.0,8.0,90.7,8.0,16.0,102.4,5,5,1165,0.3508771929824561,0.7042253521126761
2019R0704,2019,7,2019-05-04,24.2,20.2,0.0,6,1900-01-01 16:35:00,20075,2,5.6,7.8,11.15,14.19,103,16,1.2,7.6,10.6,12.9,81,4.0,20.0,107.0,18.0,4.0,80.0,1.39,2.97,1.0,0.0,7.0,16.0,103.9,16.0,4.0,80.3,5,5,995,0.7194244604316548,0.33670033670033667
2019R0702,2019,7,2019-05-04,16.1,11.9,0.4,1,1900-01-01 13:45:00,40864,11,2.3,4.5,9.1,11.13,79,10,4.5,5.8,7.8,11.8,74,16.0,8.0,73.3,13.0,12.0,100.2,2.18,1.68,0.0,1.0,18.0,4.0,69.2,11.0,12.0,101.2,5,5,825,0.4587155963302752,0.5952380952380952
2019R0707,2019,7,2019-05-05,17.0,10.0,2.2,4,1900-01-01 13:10:00,42430,3,0.2,1.7,3.1,8.14,62,12,5.4,10.6,15.7,18.12,120,17.0,4.0,85.3,15.0,8.0,81.5,2.56,1.5,0.0,0.0,15.0,4.0,93.6,17.0,4.0,69.9,6,5,790,0.390625,0.6666666666666666
2019R0708,2019,7,2019-05-05,17.0,10.0,2.2,1,1900-01-01 15:20:00,63527,7,4.0,7.3,10.7,13.8,86,5,3.3,4.5,5.6,7.12,54,1.0,24.0,148.4,11.0,12.0,100.7,1.62,2.29,1.0,0.0,1.0,20.0,146.9,10.0,12.0,107.3,6,5,920,0.6172839506172839,0.4366812227074236
2019R0709,2019,7,2019-05-05,18.5,13.1,0.0,11,1900-01-01 16:10:00,42383,1,1.3,1.6,5.9,7.9,51,6,2.2,2.2,3.2,5.4,34,6.0,16.0,116.5,5.0,16.0,121.2,1.32,3.38,1.0,1.0,9.0,12.0,113.9,2.0,16.0,128.1,6,5,970,0.7575757575757576,0.2958579881656805
2019R0801,2019,8,2019-05-10,20.9,11.5,0.0,7,1900-01-01 19:50:00,26502,16,2.6,6.8,9.9,11.11,77,5,2.3,7.3,8.6,10.12,72,16.0,8.0,82.7,13.0,12.0,99.8,2.7,1.46,0.0,0.0,18.0,4.0,80.0,11.0,12.0,100.7,4,5,1190,0.37037037037037035,0.684931506849315
2019R0802,2019,8,2019-05-11,16.6,9.0,9.8,1,1900-01-01 13:45:00,69289,3,1.4,5.6,10.8,13.9,87,4,2.1,5.6,9.9,16.1,106,18.0,4.0,84.9,2.0,24.0,126.1,6.56,1.11,0.0,1.0,17.0,4.0,85.3,2.0,20.0,126.9,5,5,825,0.1524390243902439,0.9009009009009008
2019R0804,2019,8,2019-05-11,23.0,12.7,0.0,2,1900-01-01 16:35:00,9765,8,2.1,3.3,5.6,9.6,60,11,3.2,3.5,5.9,8.13,61,14.0,12.0,78.6,15.0,12.0,75.6,3.0,1.38,0.0,1.0,14.0,12.0,76.5,16.0,8.0,73.3,5,5,995,0.3333333333333333,0.7246376811594204
2019R0805,2019,8,2019-05-11,16.6,9.0,9.8,4,1900-01-01 19:25:00,24246,15,2.1,4.5,6.8,10.1,70,17,3.3,5.6,11.8,12.16,88,12.0,16.0,93.9,7.0,20.0,97.4,2.03,1.78,0.0,1.0,8.0,16.0,96.2,10.0,16.0,93.7,5,5,1165,0.4926108374384237,0.5617977528089888
2019R0806,2019,8,2019-05-11,17.5,11.2,1.0,11,1900-01-01 19:10:00,49675,13,0.2,2.8,3.12,9.14,68,1,2.1,6.5,10.8,13.1,88,11.0,16.0,102.6,3.0,20.0,118.1,2.27,1.62,0.0,1.0,7.0,16.0,106.5,6.0,16.0,116.5,5,5,1150,0.44052863436123346,0.6172839506172839
2019R0808,2019,8,2019-05-12,17.8,11.1,0.1,1,1900-01-01 15:20:00,14636,10,3.1,5.5,7.9,10.11,71,9,1.3,4.4,4.5,5.8,38,9.0,16.0,105.4,4.0,20.0,116.3,2.32,1.61,0.0,1.0,13.0,12.0,100.2,3.0,20.0,124.4,6,5,920,0.4310344827586207,0.6211180124223602
2019R0809,2019,8,2019-05-12,24.9,7.7,0.0,12,1900-01-01 15:20:00,42641,6,3.2,5.3,8.11,12.14,86,14,4.3,7.4,13.8,17.9,111,8.0,16.0,112.7,6.0,20.0,98.5,1.6,2.32,0.0,0.0,5.0,16.0,121.2,9.0,16.0,94.2,6,5,920,0.625,0.4310344827586207
2019R0807,2019,8,2019-05-12,17.8,11.1,0.1,4,1900-01-01 13:10:00,21156,12,1.5,4.8,9.8,11.14,80,7,3.0,8.3,14.6,16.8,104,17.0,8.0,80.9,1.0,28.0,145.6,3.72,1.27,1.0,1.0,15.0,8.0,81.5,1.0,24.0,148.4,6,5,790,0.26881720430107525,0.7874015748031495
2019R0901,2019,9,2019-05-17,16.7,5.3,1.8,12,1900-01-01 18:10:00,51162,17,3.2,5.4,7.6,13.7,85,11,3.4,5.8,8.12,9.15,69,6.0,24.0,100.0,15.0,12.0,76.2,1.27,3.72,1.0,1.0,7.0,20.0,97.4,15.0,12.0,75.6,4,5,1090,0.7874015748031495,0.26881720430107525
2019R0902,2019,9,2019-05-18,22.0,4.1,0.0,1,1900-01-01 13:45:00,60702,4,3.1,6.2,11.4,17.1,112,15,1.3,4.9,9.11,10.11,71,2.0,28.0,129.5,13.0,16.0,89.4,1.23,4.09,1.0,0.0,2.0,24.0,126.1,12.0,16.0,93.9,5,5,825,0.8130081300813008,0.24449877750611249
2019R0903,2019,9,2019-05-18,23.8,15.4,1.6,6,1900-01-01 14:10:00,20405,2,3.5,7.8,11.11,13.15,93,1,2.4,6.8,9.11,13.14,92,4.0,24.0,103.5,7.0,20.0,115.3,1.73,2.08,0.0,1.0,5.0,20.0,103.8,3.0,20.0,118.1,5,5,850,0.5780346820809249,0.4807692307692307
2019R0905,2019,9,2019-05-18,22.0,4.1,0.0,4,1900-01-01 19:25:00,29176,5,1.3,3.7,5.11,8.12,60,6,2.3,3.5,4.9,7.11,53,10.0,16.0,100.8,9.0,16.0,110.4,1.44,2.78,0.0,0.0,13.0,12.0,99.8,8.0,16.0,112.7,5,5,1165,0.6944444444444444,0.3597122302158274
2019R0904,2019,9,2019-05-18,18.8,4.8,0.0,8,1900-01-01 16:35:00,31373,7,6.2,11.4,15.6,21.7,133,18,4.1,7.6,12.9,13.11,89,1.0,32.0,146.2,12.0,16.0,96.4,1.2,4.53,1.0,1.0,1.0,28.0,145.6,10.0,16.0,102.7,5,5,995,0.8333333333333334,0.22075055187637968
2019R0907,2019,9,2019-05-19,23.2,18.1,0.0,11,1900-01-01 12:40:00,26129,13,3.1,6.3,9.9,13.11,89,8,4.4,6.7,7.8,7.9,51,8.0,20.0,107.7,16.0,12.0,76.0,1.2,4.52,0.0,0.0,11.0,16.0,102.6,14.0,12.0,78.6,6,5,760,0.8333333333333334,0.22123893805309736
2019R0909,2019,9,2019-05-19,23.8,11.7,0.0,10,1900-01-01 16:40:00,9599,9,7.5,13.9,18.14,20.18,138,3,1.1,2.1,5.2,7.3,45,3.0,24.0,129.1,18.0,4.0,76.4,1.1,6.73,0.0,0.0,4.0,20.0,116.3,18.0,4.0,84.9,6,5,1000,0.9090909090909091,0.1485884101040119
2019R0908,2019,9,2019-05-19,21.8,7.1,0.0,1,1900-01-01 15:20:00,64936,14,3.2,6.6,11.7,14.11,95,10,2.5,3.8,6.9,8.11,59,5.0,24.0,103.5,11.0,16.0,99.7,1.74,2.07,1.0,1.0,6.0,20.0,98.5,9.0,16.0,105.4,6,5,920,0.5747126436781609,0.48309178743961356
2019R1001,2019,10,2019-05-24,25.9,13.8,0.0,7,1900-01-01 19:50:00,34649,16,3.1,5.1,10.2,11.7,73,4,1.4,5.1,7.12,11.14,80,15.0,12.0,85.5,2.0,32.0,127.5,2.77,1.44,1.0,1.0,14.0,12.0,84.9,2.0,28.0,129.5,4,5,1190,0.36101083032490977,0.6944444444444444
2019R1002,2019,10,2019-05-25,15.4,10.9,12.4,9,1900-01-01 13:45:00,11637,10,4.1,6.2,9.5,12.8,80,13,0.0,2.3,5.7,6.13,49,9.0,20.0,103.8,10.0,20.0,103.0,1.7,2.14,0.0,1.0,11.0,16.0,99.7,8.0,20.0,107.7,5,5,825,0.5882352941176471,0.4672897196261682
2019R1003,2019,10,2019-05-25,19.1,13.1,2.4,4,1900-01-01 14:10:00,26156,18,5.2,6.6,9.9,13.12,90,12,5.2,10.4,13.5,18.7,115,13.0,16.0,94.0,14.0,12.0,86.5,1.6,2.31,0.0,0.0,12.0,16.0,96.4,17.0,8.0,82.0,5,5,850,0.625,0.4329004329004329
2019R1004,2019,10,2019-05-25,17.0,11.9,1.8,11,1900-01-01 16:05:00,41630,1,2.2,7.8,9.1,10.13,73,17,3.3,3.4,8.6,13.7,85,7.0,20.0,111.8,5.0,28.0,101.6,1.55,2.43,0.0,1.0,7.0,20.0,115.3,6.0,24.0,100.0,5,5,965,0.6451612903225806,0.4115226337448559
2019R1005,2019,10,2019-05-25,19.1,13.1,2.4,1,1900-01-01 19:25:00,80176,14,1.2,4.7,8.11,10.13,73,5,0.3,1.7,2.1,6.14,50,4.0,28.0,106.2,12.0,16.0,97.8,1.63,2.26,1.0,1.0,5.0,24.0,103.5,10.0,16.0,100.8,5,5,1165,0.6134969325153374,0.4424778761061947
2019R1006,2019,10,2019-05-25,23.7,15.5,0.0,2,1900-01-01 19:25:00,13144,8,4.3,6.5,9.8,9.1,64,7,4.3,6.8,9.1,13.13,91,17.0,12.0,75.3,1.0,36.0,145.8,6.24,1.12,0.0,1.0,16.0,12.0,76.0,1.0,32.0,146.2,5,5,1165,0.16025641025641024,0.8928571428571428
2019R1007,2019,10,2019-05-26,14.5,7.1,8.0,1,1900-01-01 13:10:00,20023,11,1.1,1.3,3.6,10.8,68,9,2.5,6.8,12.9,14.1,94,16.0,12.0,75.8,3.0,28.0,130.0,2.48,1.54,0.0,1.0,15.0,12.0,76.2,3.0,24.0,129.1,6,5,790,0.40322580645161293,0.6493506493506493
2019R1008,2019,10,2019-05-26,14.5,7.1,8.0,4,1900-01-01 15:20:00,35058,15,2.2,5.7,8.1,9.14,68,3,3.4,5.4,6.6,8.7,55,11.0,20.0,91.7,18.0,4.0,76.7,1.5,2.57,0.0,0.0,13.0,16.0,89.4,18.0,4.0,76.4,6,5,920,0.6666666666666666,0.38910505836575876
2019R1009,2019,10,2019-05-26,21.7,5.3,0.0,12,1900-01-01 15:20:00,36383,6,3.4,5.6,9.7,10.13,73,2,5.2,5.7,10.9,10.12,72,8.0,20.0,109.4,6.0,24.0,103.1,1.68,2.17,0.0,1.0,9.0,16.0,110.4,4.0,24.0,103.5,6,5,920,0.5952380952380952,0.4608294930875576
2019R1101,2019,11,2019-05-31,13.7,6.9,2.4,4,1900-01-01 19:50:00,29326,12,4.1,6.7,12.7,15.9,99,14,3.2,6.3,7.4,9.8,62,13.0,16.0,91.0,6.0,28.0,101.3,3.01,1.38,1.0,1.0,14.0,12.0,86.5,4.0,28.0,106.2,4,5,1190,0.33222591362126247,0.7246376811594204
2019R1102,2019,11,2019-06-01,14.5,11.1,2.2,1,1900-01-01 13:45:00,41774,4,3.3,6.5,8.6,11.9,75,6,3.3,4.4,8.1,11.13,79,3.0,32.0,124.4,9.0,24.0,109.0,1.15,5.42,1.0,1.0,2.0,32.0,127.5,8.0,20.0,109.4,5,6,825,0.8695652173913044,0.18450184501845018
2019R1103,2019,11,2019-06-01,18.9,7.6,0.0,10,1900-01-01 13:45:00,7581,9,4.2,6.5,10.7,19.12,126,8,3.3,3.4,4.7,6.7,43,2.0,32.0,139.0,17.0,12.0,69.8,1.04,10.71,1.0,0.0,3.0,28.0,130.0,17.0,12.0,75.3,5,6,825,0.9615384615384615,0.09337068160597571
2019R1104,2019,11,2019-06-01,15.0,11.5,0.4,8,1900-01-01 16:35:00,29021,7,5.1,7.2,11.4,13.7,85,16,3.3,5.8,6.12,8.15,63,1.0,40.0,144.9,15.0,12.0,84.5,1.16,5.15,1.0,0.0,1.0,36.0,145.8,15.0,12.0,85.5,5,6,995,0.8620689655172414,0.1941747572815534
2019R1105,2019,11,2019-06-01,22.9,7.6,0.0,6,1900-01-01 19:25:00,25051,2,0.6,5.9,9.11,12.13,85,10,5.1,7.3,9.4,10.6,66,5.0,28.0,104.9,11.0,20.0,101.2,1.63,2.26,0.0,1.0,6.0,24.0,103.1,9.0,20.0,103.8,5,6,1165,0.6134969325153374,0.4424778761061947
2019R1109,2019,11,2019-06-02,24.5,5.9,0.0,12,1900-01-01 15:20:00,53195,17,3.1,7.3,16.5,21.7,133,18,2.7,4.1,7.1,10.12,72,4.0,32.0,108.8,14.0,16.0,88.7,1.23,4.14,1.0,0.0,5.0,28.0,101.6,13.0,16.0,94.0,6,6,920,0.8130081300813008,0.24154589371980678
2019R1108,2019,11,2019-06-02,14.3,10.3,0.2,1,1900-01-01 15:20:00,50423,5,2.3,5.4,8.5,11.8,74,3,2.2,2.4,4.8,4.9,33,10.0,20.0,102.9,18.0,4.0,74.3,1.41,2.87,0.0,0.0,12.0,16.0,97.8,18.0,4.0,76.7,6,6,920,0.7092198581560284,0.3484320557491289
2019R1201,2019,12,2019-06-07,17.4,10.4,0.0,1,1900-01-01 19:50:00,65214,14,2.1,2.4,3.6,5.7,37,7,0.2,7.4,15.8,16.8,104,7.0,28.0,94.5,1.0,44.0,151.3,2.91,1.41,0.0,1.0,6.0,28.0,101.3,1.0,40.0,144.9,4,6,1190,0.3436426116838488,0.7092198581560284
2019R1202,2019,12,2019-06-08,18.5,5.0,0.1,4,1900-01-01 13:45:00,32211,3,0.3,3.4,8.9,11.12,78,2,3.3,6.4,8.5,9.9,63,18.0,8.0,77.3,6.0,28.0,103.1,2.8,1.43,0.0,1.0,18.0,4.0,74.3,5.0,28.0,104.9,5,6,825,0.35714285714285715,0.6993006993006994
2019R1203,2019,12,2019-06-08,19.6,15.1,1.2,2,1900-01-01 16:35:00,9305,8,1.3,4.3,7.4,11.6,72,12,7.2,9.5,12.9,14.15,99,17.0,12.0,70.1,12.0,20.0,94.2,3.17,1.35,0.0,1.0,17.0,12.0,69.8,13.0,16.0,91.0,5,6,995,0.31545741324921134,0.7407407407407407
2019R1204,2019,12,2019-06-08,16.8,3.6,0.0,11,1900-01-01 19:10:00,41710,1,2.5,4.7,6.7,12.1,82,9,1.2,3.4,7.5,9.7,61,5.0,28.0,112.4,3.0,32.0,132.8,1.86,1.93,1.0,1.0,8.0,24.0,110.7,2.0,32.0,139.0,5,6,1150,0.5376344086021505,0.5181347150259068
2019R1205,2019,12,2019-06-09,22.0,10.3,0.0,7,1900-01-01 15:20:00,36640,16,4.1,9.6,14.7,18.8,116,17,3.2,6.3,7.8,10.11,71,14.0,16.0,89.9,4.0,32.0,103.0,1.88,1.9,0.0,1.0,15.0,12.0,84.5,4.0,32.0,108.8,6,6,920,0.5319148936170213,0.5263157894736842
2019R1206,2019,12,2019-06-10,18.3,11.3,4.6,1,1900-01-01 15:20:00,74036,4,3.5,6.8,11.8,15.8,98,11,1.2,3.5,5.9,7.15,57,2.0,36.0,127.5,16.0,12.0,76.0,1.43,2.8,0.0,0.0,3.0,32.0,124.4,16.0,12.0,77.8,0,6,920,0.6993006993006994,0.35714285714285715
2019R1301,2019,13,2019-06-13,16.9,9.9,0.8,11,1900-01-01 19:20:00,40837,1,1.1,3.7,10.1,15.11,101,14,3.2,5.6,8.9,9.14,68,4.0,32.0,115.1,8.0,28.0,92.0,1.21,4.48,1.0,0.0,5.0,28.0,112.4,7.0,28.0,94.5,3,6,1160,0.8264462809917356,0.2232142857142857
2019R1302,2019,13,2019-06-14,16.8,9.1,2.2,4,1900-01-01 19:50:00,44846,5,2.2,6.7,11.11,14.12,96,10,2.3,6.4,8.6,11.11,77,10.0,24.0,104.8,12.0,20.0,99.1,1.66,2.21,1.0,0.0,10.0,20.0,102.9,11.0,20.0,101.2,4,6,1190,0.6024096385542169,0.45248868778280543
2019R1304,2019,13,2019-06-15,18.6,7.5,8.8,12,1900-01-01 14:35:00,37451,6,3.2,8.4,12.6,15.1,100,13,5.1,7.5,12.7,12.7,79,6.0,28.0,110.7,9.0,24.0,107.6,1.82,1.98,1.0,1.0,9.0,24.0,109.0,7.0,24.0,110.9,5,6,875,0.5494505494505494,0.5050505050505051
2019R1305,2019,13,2019-06-15,15.5,8.1,3.6,4,1900-01-01 19:25:00,35479,3,2.1,6.3,10.9,15.1,100,18,5.2,9.6,11.9,15.13,103,18.0,8.0,79.0,14.0,20.0,90.0,2.62,1.49,1.0,0.0,18.0,8.0,77.3,14.0,16.0,88.7,5,6,1165,0.38167938931297707,0.6711409395973155
2019R1401,2019,14,2019-06-20,19.7,4.4,0.0,12,1900-01-01 18:10:00,52810,17,3.4,7.14,11.17,14.22,106,5,4.0,6.1,8.1,11.5,71,4.0,36.0,106.2,10.0,24.0,100.8,1.38,3.01,0.0,1.0,4.0,32.0,103.0,10.0,24.0,104.8,3,6,1090,0.7246376811594204,0.33222591362126247
2019R1402,2019,14,2019-06-21,14.9,7.3,0.0,7,1900-01-01 19:50:00,29553,16,6.1,7.4,8.9,12.1,82,10,3.1,6.3,7.7,9.9,63,14.0,20.0,92.2,12.0,20.0,97.3,1.51,2.54,1.0,0.0,14.0,16.0,89.9,12.0,20.0,99.1,4,6,1190,0.6622516556291391,0.39370078740157477
2019R1405,2019,14,2019-06-22,15.0,1.8,0.0,11,1900-01-01 19:10:00,37726,13,3.4,6.5,7.9,9.13,67,7,1.2,3.4,6.6,8.8,56,7.0,28.0,108.3,1.0,44.0,146.0,2.71,1.45,0.0,1.0,9.0,24.0,107.6,1.0,44.0,151.3,5,6,1150,0.36900369003690037,0.6896551724137931
