GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage
2019R1502,2019,15,2019-06-28,18.5,9.5,0.0,Kardinia Park,7:50 PM,28108,Geelong,4.1,7.6,11.9,14.12,96,Adelaide,5.4,7.5,9.7,10.9,69,1.0,48.0,145.5,6.0,32.0,111.0
2019R1503,2019,15,2019-06-29,16.8,12.7,1.2,M.C.G.,1:45 PM,31895,Hawthorn,3.3,3.6,7.13,9.17,71,West Coast,3.5,6.8,7.8,11.11,77,15.0,20.0,96.9,3.0,40.0,106.4
2019R1504,2019,15,2019-06-29,21.4,8.6,0.0,S.C.G.,4:35 PM,26194,Sydney,2.2,6.3,10.6,14.9,93,Gold Coast,2.3,5.5,6.7,7.9,51,12.0,24.0,96.2,18.0,12.0,70.6
2019R1505,2019,15,2019-06-29,16.8,12.7,1.2,Docklands,7:25 PM,38801,Collingwood,1.3,3.3,4.4,5.7,37,North Melbourne,2.7,4.8,8.14,11.15,81,2.0,40.0,119.9,11.0,24.0,96.6
2019R1506,2019,15,2019-06-29,14.1,10.8,13.0,Adelaide Oval,7:10 PM,25623,Port Adelaide,1.2,2.5,5.8,5.11,41,Western Bulldogs,3.2,5.2,8.3,10.6,66,9.0,28.0,105.5,13.0,24.0,92.3
2019R1507,2019,15,2019-06-30,13.5,7.6,7.2,Docklands,1:10 PM,40962,St Kilda,3.0,7.0,8.3,10.1,70,Richmond,2.0,6.2,9.4,16.7,103,14.0,24.0,82.1,7.0,32.0,95.3
2019R1508,2019,15,2019-06-30,25.0,12.6,0.6,Gabba,3:20 PM,24809,Brisbane Lions,2.6,4.11,10.14,15.17,107,Melbourne,3.3,6.5,9.6,11.8,74,5.0,36.0,110.5,16.0,16.0,77.9
2019R1509,2019,15,2019-06-30,16.0,10.6,0.4,Perth Stadium,3:20 PM,37293,Fremantle,5.2,6.3,8.8,11.9,75,Carlton,0.3,4.5,6.8,11.13,79,8.0,28.0,107.2,17.0,12.0,80.6
2019R1601,2019,16,2019-07-05,17.3,1.4,0.0,M.C.G.,7:50 PM,66407,Hawthorn,1.5,3.8,4.9,9.13,67,Collingwood,4.0,5.4,6.7,9.9,63,13.0,24.0,97.4,3.0,40.0,118.3
2019R1602,2019,16,2019-07-06,18.0,4.3,0.4,M.C.G.,1:45 PM,60199,Essendon,2.3,4.5,7.5,11.1,76,Sydney,1.2,3.6,7.8,9.12,66,9.0,32.0,102.1,14.0,24.0,95.6
2019R1603,2019,16,2019-07-06,21.0,16.6,3.2,Carrara,2:10 PM,16031,Gold Coast,2.1,3.1,7.2,9.4,58,Richmond,9.2,16.7,19.9,23.12,150,18.0,12.0,67.1,6.0,36.0,103.0
2019R1604,2019,16,2019-07-06,21.9,14.9,0.0,Adelaide Oval,4:05 PM,50544,Adelaide,2.7,4.11,5.12,5.14,44,Port Adelaide,3.1,6.2,12.5,15.11,101,8.0,32.0,105.0,7.0,32.0,110.3
2019R1605,2019,16,2019-07-06,18.0,4.3,0.4,Docklands,7:25 PM,35641,Western Bulldogs,1.4,3.5,5.7,10.11,71,Geelong,3.5,4.8,6.11,7.13,55,12.0,28.0,93.9,1.0,48.0,140.6
2019R1606,2019,16,2019-07-06,18.2,6.8,11.2,Perth Stadium,6:10 PM,56358,Fremantle,1.2,1.7,2.14,2.19,31,West Coast,2.5,10.7,14.7,19.8,122,11.0,28.0,98.4,2.0,44.0,114.3
2019R1607,2019,16,2019-07-07,16.8,7.2,0.0,M.C.G.,1:10 PM,55593,Carlton,2.4,5.4,10.6,15.1,100,Melbourne,4.4,7.11,14.12,15.15,105,17.0,12.0,81.8,16.0,20.0,79.9
2019R1608,2019,16,2019-07-07,12.2,3.8,0.0,Bellerive Oval,3:20 PM,10696,North Melbourne,7.5,10.6,13.7,17.1,112,St Kilda,1.1,6.3,8.5,11.7,73,10.0,28.0,99.8,15.0,24.0,80.7
2019R1609,2019,16,2019-07-07,19.3,11.2,0.0,Sydney Showground,4:40 PM,12268,Greater Western Sydney,1.2,5.5,8.6,11.8,74,Brisbane Lions,4.4,8.7,12.1,14.1,94,5.0,36.0,125.4,4.0,40.0,111.5
2019R1701,2019,17,2019-07-12,18.7,4.4,0.0,Perth Stadium,6:10 PM,56251,West Coast,6.3,10.4,12.4,12.5,77,Collingwood,6.1,8.3,9.6,11.12,78,4.0,44.0,113.3,2.0,44.0,117.2
2019R1702,2019,17,2019-07-13,16.2,11.3,0.1,S.C.G.,1:45 PM,32570,Sydney,2.5,3.1,5.12,8.14,62,Carlton,2.5,5.8,6.13,9.15,69,14.0,24.0,95.3,17.0,16.0,83.1
2019R1703,2019,17,2019-07-13,12.9,1.3,0.8,York Park,2:10 PM,13006,Hawthorn,3.1,5.5,9.8,12.12,84,Fremantle,0.3,4.3,6.5,8.5,53,11.0,28.0,100.1,13.0,28.0,96.0
2019R1704,2019,17,2019-07-13,11.8,6.0,3.0,Docklands,4:35 PM,45682,Essendon,4.4,6.11,11.13,12.14,86,North Melbourne,6.3,7.5,9.7,12.9,81,8.0,36.0,102.4,12.0,28.0,99.5
2019R1705,2019,17,2019-07-13,24.0,12.2,0.0,Carrara,7:25 PM,8741,Gold Coast,2.3,2.5,4.7,8.8,56,Adelaide,5.7,12.9,19.1,23.13,151,18.0,12.0,64.1,7.0,36.0,112.8
2019R1706,2019,17,2019-07-13,12.7,5.7,3.2,Kardinia Park,7:25 PM,24035,Geelong,4.4,5.7,8.8,12.12,84,St Kilda,2.2,6.3,6.7,8.9,57,1.0,52.0,141.0,15.0,24.0,80.0
2019R1707,2019,17,2019-07-14,13.2,5.7,1.4,M.C.G.,1:10 PM,38986,Richmond,4.4,6.7,10.13,13.16,94,Greater Western Sydney,0.2,4.5,6.7,9.13,67,5.0,40.0,104.9,6.0,36.0,121.1
2019R1708,2019,17,2019-07-14,13.2,5.7,1.4,Docklands,3:20 PM,26781,Western Bulldogs,3.3,6.5,7.13,10.14,74,Melbourne,3.2,6.4,7.7,9.12,66,10.0,32.0,94.8,16.0,20.0,80.3
2019R1709,2019,17,2019-07-14,13.6,10.0,3.6,Adelaide Oval,4:10 PM,33118,Port Adelaide,2.1,3.4,6.4,6.13,49,Brisbane Lions,7.1,10.6,12.12,14.13,97,9.0,32.0,105.6,3.0,44.0,114.8
2019R1801,2019,18,2019-07-19,18.0,6.9,0.0,Adelaide Oval,7:20 PM,47735,Adelaide,2.5,7.1,8.11,10.15,75,Essendon,1.2,5.3,9.5,15.6,96,8.0,36.0,110.2,7.0,40.0,103.9
2019R1802,2019,18,2019-07-20,16.1,5.9,0.0,M.C.G.,1:45 PM,41642,Richmond,5.4,8.5,12.7,15.11,101,Port Adelaide,2.4,4.6,7.7,9.9,63,5.0,44.0,107.5,9.0,32.0,102.3
2019R1803,2019,18,2019-07-20,16.1,5.9,0.0,Docklands,2:10 PM,31765,Carlton,5.3,8.5,13.6,15.9,99,Gold Coast,2.3,4.5,10.6,11.9,75,16.0,20.0,85.6,18.0,12.0,64.8
2019R1804,2019,18,2019-07-20,20.6,3.2,0.0,Sydney Showground,4:35 PM,15467,Greater Western Sydney,8.2,9.2,13.5,19.8,122,Collingwood,1.1,3.2,7.7,11.9,75,6.0,40.0,123.6,4.0,44.0,111.9
2019R1805,2019,18,2019-07-20,23.1,7.9,0.0,Gabba,7:25 PM,23833,Brisbane Lions,1.4,4.7,7.12,12.15,87,North Melbourne,5.0,8.2,8.2,12.3,75,2.0,48.0,114.9,13.0,28.0,98.7
2019R1806,2019,18,2019-07-20,17.7,8.8,13.2,Perth Stadium,6:10 PM,33594,Fremantle,1.1,3.6,6.7,7.1,52,Sydney,1.4,5.4,5.6,7.9,51,11.0,32.0,96.2,15.0,24.0,95.4
2019R1807,2019,18,2019-07-21,14.9,9.8,0.0,M.C.G.,1:10 PM,53636,Geelong,2.2,4.5,7.1,8.13,61,Hawthorn,4.1,7.1,10.11,12.13,85,1.0,52.0,135.8,10.0,32.0,101.9
2019R1808,2019,18,2019-07-21,21.8,12.4,0.0,Traeger Park,2:50 PM,7164,Melbourne,1.5,7.8,10.1,11.12,78,West Coast,5.1,8.3,10.4,14.7,91,17.0,20.0,80.6,3.0,48.0,113.5
2019R1809,2019,18,2019-07-21,14.9,9.8,0.0,Docklands,4:40 PM,21705,St Kilda,6.5,11.6,13.9,17.14,116,Western Bulldogs,1.0,4.5,10.5,14.5,89,14.0,28.0,82.9,12.0,32.0,93.4
2019R1901,2019,19,2019-07-26,12.8,10.1,0.0,M.C.G.,7:50 PM,78722,Collingwood,1.2,3.6,5.1,9.12,66,Richmond,5.4,9.7,11.12,14.14,98,6.0,44.0,108.7,4.0,48.0,109.4
2019R1902,2019,19,2019-07-27,11.6,0.2,0.2,York Park,1:45 PM,15157,Hawthorn,3.4,4.9,5.14,7.18,60,Brisbane Lions,3.1,5.5,10.6,13.9,87,11.0,32.0,99.9,3.0,52.0,116.2
2019R1903,2019,19,2019-07-27,15.0,7.6,8.0,M.C.G.,2:10 PM,38369,Carlton,4.4,7.8,10.9,13.9,87,Adelaide,4.0,5.4,7.5,9.6,60,16.0,24.0,87.9,8.0,36.0,107.5
2019R1904,2019,19,2019-07-27,20.3,11.4,10.4,Perth Stadium,2:35 PM,54376,West Coast,6.5,8.1,14.1,18.13,121,North Melbourne,3.1,6.4,7.6,10.12,72,2.0,52.0,116.5,14.0,28.0,95.6
2019R1905,2019,19,2019-07-27,15.0,7.6,8.0,Docklands,7:25 PM,22854,St Kilda,3.2,5.7,10.1,15.14,104,Melbourne,5.3,6.4,10.6,13.7,85,13.0,32.0,85.0,17.0,20.0,80.7
2019R1906,2019,19,2019-07-27,15.5,6.9,0.0,Adelaide Oval,7:10 PM,27591,Port Adelaide,0.3,3.6,5.9,7.13,55,Greater Western Sydney,2.5,4.6,7.7,8.8,56,10.0,32.0,102.1,5.0,44.0,122.7
2019R1907,2019,19,2019-07-28,15.0,5.6,2.0,Docklands,1:10 PM,21181,Western Bulldogs,8.2,12.6,14.11,16.17,113,Fremantle,4.3,5.5,7.9,9.12,66,9.0,36.0,96.7,12.0,32.0,93.2
2019R1908,2019,19,2019-07-28,19.4,8.7,0.0,S.C.G.,3:20 PM,32911,Sydney,3.3,6.5,7.6,12.8,80,Geelong,1.1,6.5,10.1,16.11,107,15.0,24.0,93.9,1.0,56.0,135.7
2019R1909,2019,19,2019-07-28,23.2,13.0,0.0,Carrara,4:40 PM,15759,Gold Coast,4.2,7.3,9.6,15.6,96,Essendon,1.3,4.5,10.8,16.1,106,18.0,12.0,66.4,7.0,44.0,104.3
2019R2001,2019,20,2019-08-02,12.9,8.5,0.6,Docklands,7:50 PM,33226,North Melbourne,1.2,5.6,9.11,12.14,86,Hawthorn,4.4,6.5,8.7,9.1,64,13.0,32.0,97.2,12.0,32.0,98.4
2019R2002,2019,20,2019-08-03,13.5,9.8,0.2,Docklands,1:45 PM,42940,Essendon,2.4,5.7,8.1,9.13,67,Port Adelaide,5.2,8.5,14.9,19.12,126,7.0,44.0,100.1,9.0,36.0,106.1
2019R2003,2019,20,2019-08-03,22.1,5.1,0.0,Sydney Showground,2:10 PM,16116,Greater Western Sydney,3.4,8.5,10.1,12.11,83,Sydney,5.0,6.4,10.5,12.9,81,5.0,48.0,121.5,15.0,24.0,94.1
2019R2004,2019,20,2019-08-03,22.3,12.1,0.0,Perth Stadium,2:35 PM,36310,Fremantle,2.4,6.7,9.8,14.11,95,Geelong,5.1,6.4,8.6,9.7,61,11.0,36.0,95.8,1.0,56.0,130.5
2019R2005,2019,20,2019-08-03,13.5,9.8,0.2,M.C.G.,7:25 PM,37254,Melbourne,3.1,6.2,7.4,9.6,60,Richmond,3.2,6.5,11.9,13.15,93,17.0,20.0,79.9,4.0,52.0,111.3
2019R2006,2019,20,2019-08-03,13.6,9.0,0.0,Adelaide Oval,7:10 PM,39984,Adelaide,4.1,6.4,10.7,14.8,92,St Kilda,3.2,5.5,7.7,10.1,70,8.0,40.0,108.7,14.0,32.0,84.5
2019R2007,2019,20,2019-08-04,12.8,8.0,1.2,M.C.G.,1:10 PM,33577,Collingwood,4.4,10.6,16.8,18.12,120,Gold Coast,3.2,5.2,6.3,8.3,51,6.0,48.0,113.2,18.0,12.0,64.8
2019R2008,2019,20,2019-08-04,12.8,8.0,1.2,Docklands,3:20 PM,32802,Carlton,4.1,6.3,8.6,11.9,75,West Coast,2.5,9.5,14.7,15.9,99,16.0,24.0,87.2,2.0,56.0,117.3
2019R2009,2019,20,2019-08-04,24.0,10.4,0.0,Gabba,4:40 PM,25831,Brisbane Lions,4.3,7.7,11.9,14.14,98,Western Bulldogs,0.5,2.8,8.1,11.14,80,3.0,56.0,116.5,10.0,36.0,95.8
2019R2101,2019,21,2019-08-09,8.7,4.1,6.6,Manuka Oval,7:50 PM,11741,Greater Western Sydney,2.1,4.1,4.2,4.5,29,Hawthorn,3.1,6.2,10.5,13.7,85,6.0,48.0,116.5,11.0,36.0,102.2
2019R2102,2019,21,2019-08-10,12.7,2.9,4.8,M.C.G.,1:45 PM,31903,Melbourne,1.4,2.6,3.8,7.11,53,Collingwood,0.5,5.6,9.8,10.1,70,17.0,20.0,79.7,5.0,52.0,113.9
2019R2103,2019,21,2019-08-10,13.1,7.9,5.8,Adelaide Oval,1:40 PM,29568,Port Adelaide,4.4,7.7,12.1,15.13,103,Sydney,3.4,4.1,7.12,7.14,56,8.0,40.0,109.0,15.0,24.0,91.6
2019R2104,2019,21,2019-08-10,22.9,16.0,0.0,Gabba,4:35 PM,22530,Brisbane Lions,4.3,10.5,17.1,22.12,144,Gold Coast,2.2,4.3,4.5,8.5,53,2.0,60.0,121.8,18.0,12.0,62.8
2019R2105,2019,21,2019-08-10,12.7,2.9,4.8,Docklands,7:25 PM,41816,Essendon,1.1,1.3,1.7,4.9,33,Western Bulldogs,6.3,10.3,16.6,21.11,137,7.0,44.0,93.8,10.0,40.0,102.2
2019R2106,2019,21,2019-08-10,12.6,3.3,5.6,Kardinia Park,7:25 PM,21664,Geelong,1.3,3.9,6.13,9.15,69,North Melbourne,0.2,1.5,1.8,1.8,14,1.0,60.0,134.3,14.0,32.0,94.0
2019R2107,2019,21,2019-08-11,13.3,3.9,6.8,Docklands,1:10 PM,17715,St Kilda,4.3,6.5,8.7,10.12,72,Fremantle,2.3,6.4,9.8,10.9,69,13.0,36.0,85.3,12.0,36.0,95.8
2019R2108,2019,21,2019-08-11,13.3,3.9,6.8,M.C.G.,3:20 PM,51039,Richmond,3.2,6.4,8.6,11.7,73,Carlton,0.2,1.6,4.6,6.9,45,4.0,56.0,112.8,16.0,24.0,86.1
2019R2109,2019,21,2019-08-11,22.5,10.2,0.0,Perth Stadium,3:20 PM,54994,West Coast,3.4,6.6,11.9,13.12,90,Adelaide,1.4,6.5,8.5,12.8,80,3.0,60.0,117.0,9.0,40.0,107.5
2019R2201,2019,22,2019-08-16,17.0,8.9,0.4,M.C.G.,7:50 PM,23700,Melbourne,3.1,3.3,3.7,5.12,42,Sydney,4.1,7.3,10.3,15.5,95,17.0,20.0,77.9,15.0,28.0,94.9
2019R2202,2019,22,2019-08-17,15.5,4.6,4.0,M.C.G.,1:45 PM,51786,Carlton,2.4,5.5,7.1,11.12,78,St Kilda,3.3,7.4,8.8,10.8,68,16.0,28.0,87.2,14.0,36.0,85.4
2019R2203,2019,22,2019-08-17,27.7,10.2,0.0,Gabba,2:10 PM,35608,Brisbane Lions,1.3,4.8,6.12,10.15,75,Geelong,2.2,7.7,8.9,10.14,74,1.0,64.0,120.9,2.0,60.0,132.4
2019R2204,2019,22,2019-08-17,18.7,5.5,0.0,Adelaide Oval,4:05 PM,48175,Adelaide,0.5,2.6,3.8,6.12,48,Collingwood,2.2,5.5,11.8,17.12,114,10.0,40.0,103.0,5.0,56.0,117.8
2019R2205,2019,22,2019-08-17,15.5,4.6,4.0,Docklands,7:25 PM,17063,North Melbourne,6.3,12.8,17.9,22.12,144,Port Adelaide,1.1,3.4,7.6,8.1,58,12.0,36.0,99.1,11.0,40.0,103.0
2019R2206,2019,22,2019-08-17,16.1,6.7,26.6,Perth Stadium,6:10 PM,47833,Fremantle,3.4,4.6,5.1,7.13,55,Essendon,5.1,8.4,11.5,13.9,87,13.0,36.0,94.0,7.0,48.0,95.8
2019R2207,2019,22,2019-08-18,17.8,7.8,0.1,M.C.G.,1:10 PM,57415,Richmond,3.1,6.5,8.8,13.1,88,West Coast,7.1,8.2,9.3,13.4,82,4.0,60.0,112.5,3.0,60.0,115.7
2019R2208,2019,22,2019-08-18,22.5,5.5,0.0,Sydney Showground,3:20 PM,10139,Greater Western Sydney,5.3,9.6,9.1,9.11,65,Western Bulldogs,7.1,9.3,14.9,19.12,126,6.0,48.0,111.5,8.0,44.0,105.6
2019R2209,2019,22,2019-08-18,17.8,7.8,0.1,Docklands,4:40 PM,31331,Hawthorn,6.2,10.7,13.7,18.1,118,Gold Coast,1.2,2.5,5.6,7.6,48,9.0,40.0,106.6,18.0,12.0,61.6
2019R2301,2019,23,2019-08-23,14.8,2.2,0.0,M.C.G.,7:50 PM,85405,Collingwood,3.1,6.7,8.9,10.16,76,Essendon,6.2,7.2,9.3,10.5,65,4.0,60.0,117.7,8.0,48.0,95.4
2019R2302,2019,23,2019-08-24,25.9,6.1,0.0,S.C.G.,1:45 PM,33722,Sydney,6.2,6.3,11.4,17.7,109,St Kilda,2.5,5.9,7.12,8.16,64,15.0,32.0,97.7,14.0,36.0,83.9
2019R2303,2019,23,2019-08-24,17.9,7.9,0.0,Bellerive Oval,2:10 PM,8202,North Melbourne,3.4,5.4,10.9,13.1,88,Melbourne,4.2,5.4,11.4,12.11,83,12.0,40.0,99.5,17.0,20.0,78.6
2019R2304,2019,23,2019-08-24,19.3,6.4,0.0,Kardinia Park,4:35 PM,31669,Geelong,5.4,12.5,14.6,19.15,129,Carlton,1.3,3.8,6.13,8.13,61,1.0,64.0,135.7,16.0,28.0,84.5
2019R2305,2019,23,2019-08-24,21.8,11.8,0.0,Carrara,7:25 PM,7610,Gold Coast,0.4,3.1,5.12,7.13,55,Greater Western Sydney,5.0,8.2,16.5,20.7,127,18.0,12.0,60.5,6.0,52.0,115.4
2019R2306,2019,23,2019-08-24,16.9,3.6,0.2,Perth Stadium,6:10 PM,55859,West Coast,4.3,5.8,7.11,9.13,67,Hawthorn,3.3,8.6,11.6,16.9,105,5.0,60.0,112.5,9.0,44.0,108.7
2019R2307,2019,23,2019-08-25,9.2,2.0,0.8,Eureka Stadium,1:10 PM,9560,Western Bulldogs,6.5,9.8,14.11,18.13,121,Adelaide,2.0,5.4,8.6,13.9,87,7.0,48.0,107.2,11.0,40.0,100.9
2019R2308,2019,23,2019-08-25,13.1,4.1,1.2,M.C.G.,3:20 PM,76995,Richmond,6.2,8.6,10.7,12.1,82,Brisbane Lions,2.1,4.4,7.6,8.7,55,3.0,64.0,113.7,2.0,64.0,118.3
2019R2309,2019,23,2019-08-25,13.3,3.9,0.0,Adelaide Oval,4:10 PM,27504,Port Adelaide,3.4,7.9,11.17,15.2,110,Fremantle,5.1,5.6,6.6,10.7,67,10.0,44.0,105.4,13.0,36.0,91.9
2019EF01,2019,-5,2019-09-05,16.9,3.2,0.0,Perth Stadium,6:10 PM,59216,West Coast,6.4,10.8,13.11,17.14,116,Essendon,3.1,6.2,8.5,9.7,61,,,,,,
2019QF01,2019,-4,2019-09-06,15.8,10.0,3.0,M.C.G.,7:50 PM,93436,Geelong,1.2,4.4,5.6,7.9,51,Collingwood,4.2,7.5,9.7,9.7,61,,,,,,
2019EF02,2019,-5,2019-09-07,19.6,8.9,0.4,Sydney Showground,3:20 PM,19218,Greater Western Sydney,3.5,6.9,12.11,16.17,113,Western Bulldogs,2.0,5.5,7.6,8.7,55,,,,,,
2019QF02,2019,-4,2019-09-07,26.4,16.9,0.0,Gabba,7:25 PM,37478,Brisbane Lions,4.6,4.1,6.14,8.17,65,Richmond,3.0,7.3,14.4,18.4,112,,,,,,
2019SF01,2019,-3,2019-09-13,18.4,7.9,0.0,M.C.G.,7:50 PM,51813,Geelong,5.2,7.3,9.9,13.1,88,West Coast,1.1,5.5,10.7,10.8,68,,,,,,
2019SF02,2019,-3,2019-09-14,30.5,12.0,0.0,Gabba,7:25 PM,30034,Brisbane Lions,5.2,7.4,9.9,11.14,80,Greater Western Sydney,4.2,9.4,10.1,12.11,83,,,,,,
2019PF01,2019,-2,2019-09-20,24.9,16.8,0.0,M.C.G.,7:50 PM,94423,Richmond,3.3,4.5,9.7,12.13,85,Geelong,4.3,7.8,8.9,9.12,66,,,,,,
2019PF02,2019,-2,2019-09-21,19.6,18.3,0.2,M.C.G.,4:35 PM,77828,Collingwood,2.0,3.2,3.5,7.1,52,Greater Western Sydney,1.3,2.5,7.7,8.8,56,,,,,,
2019GF01,2019,-1,2019-09-28,14.9,4.8,0.0,M.C.G.,2:30 PM,100014,Richmond,2.3,7.5,12.9,17.12,114,Greater Western Sydney,1.2,1.6,2.7,3.7,25,,,,,,
2022R0101,2022,1,2022-03-16,23.3,17.0,0.0,M.C.G.,7:10 PM,58002,Melbourne,4.5,6.6,10.8,14.13,97,Western Bulldogs,2.2,8.3,8.5,11.5,71,2.0,4.0,136.6,17.0,0.0,73.2
2022R0102,2022,1,2022-03-17,29.5,17.2,0.0,M.C.G.,7:25 PM,72179,Carlton,1.3,5.9,7.12,14.17,101,Richmond,4.5,4.7,10.9,11.1,76,5.0,4.0,132.9,14.0,0.0,75.2
2022R0103,2022,1,2022-03-18,22.9,18.1,0.0,Docklands,7:50 PM,40129,St Kilda,3.2,5.6,9.12,12.13,85,Collingwood,4.5,7.9,10.11,15.12,102,12.0,0.0,83.3,7.0,4.0,120.0
2022R0104,2022,1,2022-03-19,30.4,13.3,0.3,M.C.G.,2:10 PM,54495,Geelong,7.5,12.9,17.14,20.18,138,Essendon,2.1,3.3,6.3,11.6,72,1.0,4.0,191.7,18.0,0.0,52.2
2022R0105,2022,1,2022-03-19,23.1,19.1,35.6,Stadium Australia,5:10 PM,25572,Greater Western Sydney,5.3,10.7,12.1,13.14,92,Sydney,3.0,9.4,13.9,17.1,112,13.0,0.0,82.1,6.0,4.0,121.7
2022R0106,2022,1,2022-03-19,29.2,19.4,0.0,Gabba,7:10 PM,25100,Brisbane Lions,2.2,4.6,6.1,11.14,80,Port Adelaide,1.1,5.4,9.7,10.9,69,8.0,4.0,115.9,11.0,0.0,86.3
2022R0107,2022,1,2022-03-20,26.8,13.9,0.0,M.C.G.,1:10 PM,38297,Hawthorn,2.4,4.7,7.9,11.12,78,North Melbourne,2.5,5.8,6.8,8.1,58,3.0,4.0,134.5,16.0,0.0,74.4
2022R0108,2022,1,2022-03-20,29.2,20.0,0.0,Adelaide Oval,3:40 PM,28186,Adelaide,2.0,5.2,11.5,12.1,82,Fremantle,4.5,8.9,8.13,11.17,83,10.0,0.0,98.8,9.0,4.0,101.2
2022R0109,2022,1,2022-03-20,28.2,18.8,0.0,Perth Stadium,4:40 PM,20932,West Coast,5.1,7.3,10.5,12.8,80,Gold Coast,2.2,5.6,8.11,16.11,107,15.0,0.0,74.8,4.0,4.0,133.8
2022R0201,2022,2,2022-03-24,20.8,11.6,0.0,Docklands,7:20 PM,34961,Western Bulldogs,4.1,7.3,11.5,13.12,90,Carlton,5.2,12.4,14.5,16.6,102,13.0,0.0,80.9,6.0,8.0,122.3
2022R0202,2022,2,2022-03-25,23.1,17.5,18.0,S.C.G.,7:50 PM,36578,Sydney,4.3,11.3,15.4,17.5,107,Geelong,2.4,6.7,8.13,10.17,77,3.0,8.0,129.6,7.0,4.0,120.1
2022R0203,2022,2,2022-03-26,24.3,9.7,0.0,M.C.G.,1:45 PM,36843,Collingwood,5.3,7.5,14.7,15.1,100,Adelaide,1.5,3.6,7.6,8.1,58,2.0,8.0,141.3,15.0,0.0,76.5
2022R0204,2022,2,2022-03-26,24.3,9.7,0.0,Docklands,4:35 PM,30631,Essendon,4.5,5.9,8.13,10.15,75,Brisbane Lions,1.1,7.2,13.5,15.7,97,17.0,0.0,62.6,5.0,8.0,122.9
2022R0205,2022,2,2022-03-26,23.8,11.6,0.0,Adelaide Oval,7:10 PM,30267,Port Adelaide,0.3,3.6,7.1,7.14,56,Hawthorn,3.2,8.4,14.4,19.6,120,18.0,0.0,62.5,1.0,8.0,173.7
2022R0206,2022,2,2022-03-26,27.2,20.0,49.4,Carrara,7:00 PM,8280,Gold Coast,2.3,6.5,8.7,10.9,69,Melbourne,3.1,9.1,12.5,12.1,82,8.0,4.0,108.6,4.0,8.0,127.9
2022R0207,2022,2,2022-03-27,29.1,11.2,0.0,Docklands,1:10 PM,14204,North Melbourne,3.3,6.1,8.11,10.14,74,West Coast,2.3,4.4,6.6,8.11,59,10.0,4.0,96.4,14.0,0.0,76.8
2022R0208,2022,2,2022-03-27,29.1,11.2,0.0,M.C.G.,3:20 PM,28813,Richmond,1.5,7.7,11.9,16.13,109,Greater Western Sydney,1.2,4.5,7.9,10.13,73,9.0,4.0,106.3,16.0,0.0,74.7
2022R0209,2022,2,2022-03-27,24.9,20.7,0.0,Perth Stadium,3:20 PM,25284,Fremantle,3.0,5.1,6.4,8.7,55,St Kilda,0.4,2.7,8.1,9.11,65,12.0,4.0,93.9,11.0,4.0,95.5
2022R0301,2022,3,2022-03-31,21.9,14.1,,Docklands,7:20 PM,24327,Western Bulldogs,3.3,4.1,6.15,9.17,71,Sydney,1.3,1.3,5.3,9.6,60,12.0,4.0,89.6,8.0,8.0,116.3
2022R0302,2022,3,2022-04-01,20.0,12.7,0.0,M.C.G.,7:20 PM,44503,Melbourne,3.5,4.8,9.12,14.15,99,Essendon,0.4,3.5,8.5,10.1,70,2.0,12.0,132.4,18.0,0.0,65.0
2022R0303,2022,3,2022-04-01,24.5,11.3,0.0,Adelaide Oval,7:50 PM,39190,Adelaide,2.1,7.3,10.5,15.6,96,Port Adelaide,5.2,9.7,11.12,13.14,92,14.0,4.0,85.8,16.0,0.0,73.3
2022R0304,2022,3,2022-04-02,22.9,15.0,0.4,Sydney Showground,4:35 PM,4014,Greater Western Sydney,5.4,8.7,9.9,12.11,83,Gold Coast,1.4,3.5,4.6,8.9,57,13.0,4.0,89.2,10.0,4.0,95.1
2022R0305,2022,3,2022-04-02,17.7,12.7,0.6,M.C.G.,7:25 PM,52974,Collingwood,3.7,4.11,13.12,13.13,91,Geelong,2.3,6.4,9.6,16.8,104,6.0,8.0,118.6,7.0,8.0,118.1
2022R0306,2022,3,2022-04-02,27.6,17.4,0.0,Gabba,7:00 PM,19817,Brisbane Lions,7.2,11.6,14.13,23.18,156,North Melbourne,2.2,5.3,6.5,7.6,48,1.0,12.0,173.4,15.0,4.0,61.4
2022R0307,2022,3,2022-04-03,17.8,13.8,1.8,M.C.G.,1:10 PM,66317,Carlton,7.1,9.5,10.6,11.8,74,Hawthorn,1.3,4.5,7.7,11.7,73,3.0,12.0,115.9,4.0,8.0,144.1
2022R0308,2022,3,2022-04-03,17.8,13.8,1.8,Docklands,3:20 PM,31933,St Kilda,6.2,8.4,11.8,18.9,117,Richmond,6.4,10.5,12.6,13.6,84,9.0,8.0,110.8,11.0,4.0,92.4
2022R0309,2022,3,2022-04-03,31.3,22.2,0.0,Perth Stadium,4:20 PM,38920,West Coast,1.2,1.2,4.4,7.5,47,Fremantle,2.4,6.6,9.1,15.12,102,17.0,0.0,65.7,5.0,8.0,123.7
