GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Day,Month
2012R1204,2012,12,2012-06-16,22.9,11.7,0.0,Carrara,1900-01-01 19:40:00,10170,Gold Coast,1.3,4.3,7.5,12.8,80,North Melbourne,1.5,3.12,7.17,11.21,87,18.0,0.0,56.7,12.0,20.0,100.4,Saturday,6
2012R1205,2012,12,2012-06-17,15.3,9.7,1.0,M.C.G.,1900-01-01 13:10:00,35492,Hawthorn,4.6,8.12,12.19,19.21,135,Brisbane Lions,6.1,7.2,8.2,11.4,70,5.0,32.0,136.4,15.0,16.0,84.4,Sunday,6
2012R1206,2012,12,2012-06-17,15.3,9.7,1.0,Docklands,1900-01-01 16:40:00,16036,Western Bulldogs,3.6,5.1,9.16,13.17,95,Port Adelaide,1.0,4.4,7.6,8.9,57,13.0,20.0,88.8,14.0,16.0,87.0,Sunday,6
2012R1301,2012,13,2012-06-22,18.7,10.0,0.0,S.C.G.,1900-01-01 19:50:00,27400,Sydney,7.0,8.2,10.6,12.8,80,Geelong,1.1,3.3,6.6,11.8,74,2.0,36.0,135.4,7.0,28.0,109.8,Friday,6
2012R1302,2012,13,2012-06-23,13.7,4.0,3.2,Docklands,1900-01-01 13:40:00,20146,Western Bulldogs,2.3,5.6,5.1,7.14,56,Brisbane Lions,6.1,8.5,12.5,18.6,114,14.0,20.0,84.6,13.0,20.0,90.4,Saturday,6
2012R1303,2012,13,2012-06-23,13.7,4.0,3.2,M.C.G.,1900-01-01 16:40:00,62957,Collingwood,3.5,6.6,11.1,12.13,85,West Coast,2.3,7.6,9.7,12.1,82,1.0,40.0,123.1,4.0,36.0,131.6,Saturday,6
2012R1304,2012,13,2012-06-23,17.6,2.2,0.0,Subiaco,1900-01-01 17:40:00,34567,Fremantle,6.1,8.2,14.4,14.5,89,Essendon,5.2,10.4,13.5,17.11,113,12.0,24.0,92.7,3.0,36.0,131.8,Saturday,6
2012R1305,2012,13,2012-06-24,15.7,7.1,0.0,M.C.G.,1900-01-01 15:15:00,20070,Melbourne,6.1,11.4,18.8,20.15,135,Greater Western Sydney,5.1,6.2,6.2,9.3,57,16.0,8.0,63.8,17.0,4.0,49.3,Sunday,6
2012R1306,2012,13,2012-06-24,15.7,7.1,0.0,Docklands,1900-01-01 16:40:00,18866,North Melbourne,6.6,10.1,13.14,17.19,121,Adelaide,3.2,4.5,9.8,13.11,89,11.0,24.0,103.0,5.0,36.0,119.1,Sunday,6
2012R1401,2012,14,2012-06-29,14.4,9.9,0.0,M.C.G.,1900-01-01 19:50:00,65047,Carlton,3.2,6.2,7.6,10.1,70,Hawthorn,7.4,10.7,16.1,18.12,120,10.0,24.0,107.1,6.0,36.0,138.7,Friday,6
2012R1402,2012,14,2012-06-30,12.2,6.6,2.2,M.C.G.,1900-01-01 13:45:00,44891,Collingwood,3.2,6.7,10.13,15.17,107,Fremantle,0.2,2.6,6.6,12.6,78,1.0,44.0,124.2,13.0,24.0,90.8,Saturday,6
2012R1403,2012,14,2012-06-30,13.5,8.6,6.0,Football Park,1900-01-01 13:40:00,33780,Adelaide,3.0,8.1,11.2,17.4,106,Richmond,8.3,10.4,11.7,13.9,87,5.0,40.0,119.3,11.0,24.0,106.2,Saturday,6
2012R1404,2012,14,2012-06-30,20.2,5.4,0.0,Subiaco,1900-01-01 14:40:00,34592,West Coast,8.3,11.5,17.11,25.16,166,Gold Coast,2.3,4.8,5.9,5.1,40,3.0,40.0,143.1,18.0,0.0,53.2,Saturday,6
2012R1405,2012,14,2012-06-30,12.2,6.6,2.2,Docklands,1900-01-01 19:40:00,40824,Essendon,7.5,12.7,15.1,21.14,140,Western Bulldogs,1.2,3.5,6.7,8.8,56,4.0,40.0,138.4,14.0,20.0,79.4,Saturday,6
2012R1406,2012,14,2012-06-30,19.7,6.2,0.0,Stadium Australia,1900-01-01 19:40:00,22565,Sydney,3.4,8.6,14.1,19.18,132,Greater Western Sydney,1.2,2.5,4.7,5.8,38,2.0,40.0,144.2,17.0,4.0,47.5,Saturday,6
2012R1407,2012,14,2012-07-01,11.7,5.7,1.2,Kardinia Park,1900-01-01 13:10:00,13736,Geelong,3.4,6.8,9.1,14.15,99,Port Adelaide,2.3,2.7,6.9,8.13,61,7.0,32.0,112.8,15.0,16.0,84.9,Sunday,7
2012R1408,2012,14,2012-07-01,23.4,9.8,0.0,Gabba,1900-01-01 15:15:00,22144,Brisbane Lions,6.1,9.6,13.11,18.14,122,Melbourne,3.6,3.8,4.11,8.13,61,12.0,24.0,96.2,16.0,8.0,62.6,Sunday,7
2012R1409,2012,14,2012-07-01,10.0,5.0,0.8,Docklands,1900-01-01 16:40:00,33106,St Kilda,6.2,9.5,10.11,15.13,103,North Melbourne,3.1,9.3,13.5,21.1,136,9.0,24.0,116.4,8.0,28.0,105.2,Sunday,7
2012R1501,2012,15,2012-07-06,11.4,4.0,0.0,M.C.G.,1900-01-01 19:50:00,75890,Collingwood,1.5,4.9,6.12,8.14,62,Carlton,3.1,7.4,8.11,12.13,85,4.0,44.0,120.3,9.0,28.0,108.7,Friday,7
2012R1502,2012,15,2012-07-07,13.0,3.9,0.0,Bellerive Oval,1900-01-01 13:45:00,14113,North Melbourne,5.1,9.3,11.5,13.6,84,West Coast,3.2,4.6,8.8,12.14,86,11.0,28.0,104.8,2.0,44.0,139.9,Saturday,7
2012R1503,2012,15,2012-07-07,13.3,0.0,0.0,M.C.G.,1900-01-01 14:10:00,46773,Melbourne,1.0,4.4,5.6,11.12,78,Richmond,4.6,6.12,9.2,13.23,101,16.0,8.0,63.6,10.0,28.0,107.7,Saturday,7
2012R1504,2012,15,2012-07-07,14.5,9.0,1.6,S.C.G.,1900-01-01 16:40:00,19419,Sydney,4.2,10.7,15.12,16.14,110,Brisbane Lions,3.4,7.4,8.7,9.9,63,1.0,44.0,146.1,13.0,24.0,92.8,Saturday,7
2012R1505,2012,15,2012-07-07,15.1,2.9,0.0,Football Park,1900-01-01 19:10:00,34829,Port Adelaide,2.1,4.6,7.8,8.1,58,Adelaide,5.2,9.6,13.8,17.14,116,15.0,16.0,81.8,3.0,44.0,123.3,Saturday,7
2012R1506,2012,15,2012-07-07,13.3,0.0,0.0,Docklands,1900-01-01 19:40:00,45838,St Kilda,4.3,9.5,15.6,21.7,133,Essendon,3.5,5.6,7.8,8.14,62,8.0,28.0,121.3,6.0,40.0,127.6,Saturday,7
2012R1507,2012,15,2012-07-08,14.6,0.2,0.0,M.C.G.,1900-01-01 13:10:00,26518,Hawthorn,5.6,11.11,20.2,28.25,193,Greater Western Sydney,1.2,2.4,3.5,4.7,31,5.0,40.0,152.6,17.0,4.0,44.0,Sunday,7
2012R1508,2012,15,2012-07-08,21.5,12.4,0.0,Carrara,1900-01-01 15:15:00,15824,Gold Coast,4.6,6.9,9.14,13.18,96,Geelong,2.6,5.12,12.15,15.2,110,18.0,0.0,55.5,7.0,36.0,112.9,Sunday,7
2012R1509,2012,15,2012-07-08,16.0,7.8,0.2,Subiaco,1900-01-01 14:40:00,30420,Fremantle,2.3,4.7,10.1,14.11,95,Western Bulldogs,1.2,4.4,7.6,8.9,57,12.0,28.0,94.5,14.0,20.0,78.0,Sunday,7
2012R1601,2012,16,2012-07-13,14.0,8.7,3.6,Docklands,1900-01-01 19:50:00,46423,North Melbourne,6.1,12.2,19.4,24.5,149,Carlton,3.4,6.9,9.9,14.12,96,9.0,32.0,108.0,12.0,28.0,103.7,Friday,7
2012R1602,2012,16,2012-07-14,13.7,7.9,0.4,Docklands,1900-01-01 13:45:00,13284,Melbourne,6.4,8.6,12.7,12.11,83,Fremantle,3.2,6.5,11.6,18.9,117,16.0,8.0,64.1,10.0,32.0,97.6,Saturday,7
2012R1603,2012,16,2012-07-14,13.9,7.9,8.6,Football Park,1900-01-01 13:40:00,17344,Port Adelaide,4.3,8.6,11.9,11.11,77,Essendon,4.2,8.4,13.8,19.13,127,15.0,16.0,79.9,6.0,44.0,130.0,Saturday,7
2012R1604,2012,16,2012-07-14,28.5,22.6,0.8,Cazaly's Stadium,1900-01-01 16:40:00,10961,Richmond,2.2,4.3,10.7,13.1,88,Gold Coast,4.2,7.9,9.9,13.12,90,11.0,28.0,107.0,17.0,4.0,57.8,Saturday,7
2012R1605,2012,16,2012-07-14,13.7,7.9,0.4,M.C.G.,1900-01-01 19:40:00,61717,Geelong,2.4,3.8,6.13,10.19,79,Collingwood,8.2,11.6,15.7,17.8,110,7.0,36.0,109.4,3.0,48.0,121.6,Saturday,7
2012R1606,2012,16,2012-07-14,24.5,17.8,12.0,Gabba,1900-01-01 19:40:00,19228,Brisbane Lions,3.3,7.5,10.6,14.8,92,St Kilda,4.0,6.1,10.7,16.9,105,13.0,24.0,92.4,8.0,32.0,120.8,Saturday,7
2012R1607,2012,16,2012-07-15,18.3,5.5,0.0,Sydney Showground,1900-01-01 13:10:00,7669,Greater Western Sydney,2.4,4.7,5.8,8.11,59,Adelaide,5.2,9.9,17.12,27.16,178,18.0,4.0,43.0,2.0,48.0,131.9,Sunday,7
2012R1608,2012,16,2012-07-15,14.4,5.0,2.8,Docklands,1900-01-01 15:15:00,24754,Western Bulldogs,3.2,5.4,5.5,6.8,44,Hawthorn,4.3,8.5,14.1,17.14,116,14.0,20.0,74.7,4.0,44.0,157.0,Sunday,7
2012R1609,2012,16,2012-07-15,20.2,8.8,0.0,Subiaco,1900-01-01 14:40:00,39152,West Coast,4.3,7.7,8.8,10.9,69,Sydney,5.1,10.4,13.8,18.13,121,5.0,44.0,131.5,1.0,48.0,148.0,Sunday,7
2012R1701,2012,17,2012-07-20,15.1,7.3,0.0,Docklands,1900-01-01 19:50:00,50066,Geelong,4.5,9.7,15.11,20.14,134,Essendon,2.1,5.4,8.5,10.7,67,7.0,40.0,113.9,6.0,44.0,122.0,Friday,7
2012R1702,2012,17,2012-07-21,15.7,4.1,0.2,M.C.G.,1900-01-01 13:45:00,83714,Collingwood,3.2,6.7,8.8,13.13,91,Hawthorn,5.6,9.8,17.9,21.12,138,4.0,48.0,115.8,3.0,48.0,156.6,Saturday,7
2012R1703,2012,17,2012-07-21,15.6,8.9,0.2,Football Park,1900-01-01 13:40:00,40724,Adelaide,6.5,10.6,14.7,19.1,124,West Coast,1.2,5.5,8.7,11.9,75,2.0,52.0,133.8,5.0,44.0,124.8,Saturday,7
2012R1704,2012,17,2012-07-21,20.8,13.8,0.0,Carrara,1900-01-01 16:40:00,16550,Gold Coast,0.5,3.7,4.1,5.18,48,Brisbane Lions,3.2,5.6,6.1,8.11,59,17.0,4.0,58.6,13.0,28.0,93.4,Saturday,7
2012R1705,2012,17,2012-07-21,29.7,17.8,0.0,Marrara Oval,1900-01-01 19:10:00,6714,Melbourne,5.0,5.1,7.5,8.8,56,Port Adelaide,2.5,5.1,8.1,12.12,84,16.0,8.0,64.2,14.0,20.0,82.5,Saturday,7
2012R1706,2012,17,2012-07-21,15.7,4.1,0.2,Docklands,1900-01-01 19:40:00,24615,Western Bulldogs,3.3,8.4,10.9,12.12,84,Carlton,2.1,5.3,10.4,16.6,102,15.0,20.0,75.2,11.0,32.0,104.8,Saturday,7
2012R1707,2012,17,2012-07-22,16.4,10.2,3.0,S.C.G.,1900-01-01 13:10:00,26834,Sydney,1.6,5.13,9.13,15.15,105,St Kilda,5.1,5.4,7.9,10.16,76,1.0,52.0,147.4,10.0,32.0,117.2,Sunday,7
2012R1708,2012,17,2012-07-22,14.6,8.7,0.0,M.C.G.,1900-01-01 15:15:00,47432,Richmond,2.3,5.9,10.12,14.15,99,North Melbourne,3.5,7.9,9.11,15.13,103,12.0,28.0,106.2,8.0,36.0,107.7,Sunday,7
2012R1709,2012,17,2012-07-22,23.4,12.4,0.0,Subiaco,1900-01-01 14:40:00,28767,Fremantle,6.1,8.14,14.18,18.24,132,Greater Western Sydney,0.2,0.3,4.5,5.7,37,9.0,36.0,105.1,18.0,4.0,42.0,Sunday,7
2012R1801,2012,18,2012-07-27,13.1,9.1,2.0,Docklands,1900-01-01 19:50:00,44899,Essendon,1.4,3.7,9.11,12.14,86,Hawthorn,8.5,14.9,20.15,27.18,180,7.0,44.0,113.3,2.0,52.0,160.1,Friday,7
2012R1802,2012,18,2012-07-28,15.1,7.2,2.6,Kardinia Park,1900-01-01 13:45:00,18377,Geelong,4.3,9.7,10.1,15.12,102,Adelaide,3.2,4.4,9.8,11.9,75,6.0,44.0,115.0,3.0,52.0,129.4,Saturday,7
2012R1803,2012,18,2012-07-28,14.5,6.4,13.6,Docklands,1900-01-01 14:10:00,20816,North Melbourne,5.4,9.6,15.1,19.13,127,Melbourne,1.2,5.5,7.5,11.7,73,8.0,40.0,110.6,16.0,8.0,63.8,Saturday,7
2012R1804,2012,18,2012-07-28,17.9,4.8,0.0,Sydney Showground,1900-01-01 16:40:00,8102,Greater Western Sydney,3.4,5.4,6.11,7.12,54,Collingwood,7.5,13.11,17.14,26.18,174,18.0,4.0,41.2,4.0,52.0,123.8,Saturday,7
2012R1805,2012,18,2012-07-28,14.5,6.4,13.6,M.C.G.,1900-01-01 19:40:00,46013,Carlton,4.2,7.5,10.11,14.11,95,Richmond,5.2,5.7,8.11,13.13,91,11.0,36.0,104.8,12.0,28.0,105.6,Saturday,7
2012R1806,2012,18,2012-07-28,20.5,12.0,0.0,Carrara,1900-01-01 19:40:00,11169,Gold Coast,2.1,5.2,7.4,8.6,54,Sydney,6.3,8.7,16.9,19.12,126,17.0,4.0,57.6,1.0,56.0,151.3,Saturday,7
2012R1807,2012,18,2012-07-29,13.7,8.7,0.0,Football Park,1900-01-01 12:40:00,14583,Port Adelaide,1.2,1.3,2.7,6.12,48,Fremantle,5.2,6.7,9.9,11.9,75,14.0,20.0,81.7,9.0,40.0,106.9,Sunday,7
2012R1808,2012,18,2012-07-29,12.6,4.7,5.4,Docklands,1900-01-01 15:15:00,23498,St Kilda,4.5,7.1,12.17,16.22,118,Western Bulldogs,3.3,4.4,4.5,6.6,42,10.0,36.0,121.9,15.0,20.0,72.3,Sunday,7
2012R1809,2012,18,2012-07-29,20.8,3.7,0.0,Subiaco,1900-01-01 14:40:00,35767,West Coast,7.4,11.5,17.6,28.7,175,Brisbane Lions,2.0,5.2,7.3,12.5,77,5.0,48.0,130.5,13.0,28.0,88.1,Sunday,7
2012R1901,2012,19,2012-08-03,16.0,7.1,0.8,M.C.G.,1900-01-01 19:50:00,65287,Hawthorn,2.0,7.6,11.8,17.14,116,Geelong,9.3,10.5,14.9,18.1,118,4.0,52.0,154.9,6.0,48.0,114.0,Friday,8
2012R1902,2012,19,2012-08-04,15.6,8.6,1.4,Docklands,1900-01-01 13:45:00,21599,Western Bulldogs,3.1,6.5,7.7,8.13,61,North Melbourne,3.3,7.3,11.7,18.7,115,15.0,20.0,71.1,7.0,44.0,113.3,Saturday,8
2012R1903,2012,19,2012-08-04,20.7,2.7,0.0,Sydney Showground,1900-01-01 14:10:00,6811,Greater Western Sydney,5.4,8.6,10.9,16.11,107,Port Adelaide,1.2,4.5,8.9,10.13,73,17.0,8.0,44.5,14.0,20.0,80.8,Saturday,8
2012R1904,2012,19,2012-08-04,19.7,11.0,1.8,Subiaco,1900-01-01 14:40:00,39694,Fremantle,4.2,7.6,15.9,17.11,113,West Coast,1.5,1.1,5.11,6.12,48,9.0,44.0,111.4,5.0,48.0,123.9,Saturday,8
2012R1905,2012,19,2012-08-04,15.6,8.6,1.4,M.C.G.,1900-01-01 19:40:00,57873,Collingwood,3.3,8.11,9.14,12.19,91,St Kilda,4.1,5.2,11.6,13.7,85,3.0,56.0,122.9,10.0,36.0,120.2,Saturday,8
2012R1906,2012,19,2012-08-04,22.5,5.4,0.0,Gabba,1900-01-01 19:40:00,22193,Brisbane Lions,3.2,4.9,7.12,12.12,84,Richmond,3.3,8.5,14.8,20.12,132,13.0,28.0,86.2,12.0,32.0,108.3,Saturday,8
2012R1907,2012,19,2012-08-05,16.7,8.2,0.0,M.C.G.,1900-01-01 13:10:00,18097,Melbourne,6.6,10.7,13.8,16.12,108,Gold Coast,0.2,4.5,5.9,9.12,66,16.0,12.0,67.2,18.0,4.0,57.8,Sunday,8
2012R1908,2012,19,2012-08-05,16.7,8.2,0.0,Docklands,1900-01-01 15:15:00,36942,Carlton,3.1,5.3,6.6,10.11,71,Sydney,4.4,8.6,11.8,14.9,93,11.0,36.0,103.1,1.0,60.0,150.2,Sunday,8
2012R1909,2012,19,2012-08-05,15.7,10.1,0.6,Football Park,1900-01-01 16:10:00,40030,Adelaide,4.2,6.3,13.7,16.8,104,Essendon,5.4,9.7,12.7,15.1,100,2.0,56.0,127.7,8.0,44.0,112.2,Sunday,8
2012R2001,2012,20,2012-08-10,23.4,4.7,0.0,Subiaco,1900-01-01 18:40:00,37812,West Coast,3.1,7.3,11.5,16.6,102,Geelong,5.5,9.5,11.6,15.7,97,5.0,52.0,122.8,7.0,48.0,112.9,Friday,8
2012R2002,2012,20,2012-08-11,13.4,7.6,3.0,M.C.G.,1900-01-01 13:45:00,23464,St Kilda,4.2,5.5,12.11,16.11,107,Melbourne,0.3,2.7,4.9,12.1,82,10.0,40.0,120.7,16.0,12.0,67.7,Saturday,8
2012R2003,2012,20,2012-08-11,14.4,4.3,0.0,Football Park,1900-01-01 13:40:00,35027,Adelaide,4.5,7.8,12.15,17.17,119,Fremantle,3.3,7.4,10.5,14.7,91,2.0,60.0,127.9,9.0,44.0,108.6,Saturday,8
2012R2004,2012,20,2012-08-11,21.3,9.8,0.0,Carrara,1900-01-01 16:40:00,14657,Gold Coast,3.1,6.9,12.11,16.13,109,Greater Western Sydney,3.1,5.2,8.6,12.7,79,17.0,8.0,60.8,18.0,8.0,45.8,Saturday,8
2012R2005,2012,20,2012-08-11,13.4,7.6,3.0,Docklands,1900-01-01 19:40:00,25977,Carlton,2.2,6.6,13.11,17.11,113,Brisbane Lions,2.6,4.11,5.13,10.17,77,11.0,40.0,105.1,13.0,28.0,85.1,Saturday,8
2012R2006,2012,20,2012-08-11,16.2,8.8,0.2,Stadium Australia,1900-01-01 19:40:00,45827,Sydney,1.3,4.7,8.11,9.16,70,Collingwood,3.2,5.4,9.4,12.6,78,1.0,60.0,146.6,3.0,60.0,122.3,Saturday,8
2012R2007,2012,20,2012-08-12,15.7,0.8,0.2,York Park,1900-01-01 13:10:00,14431,Hawthorn,1.3,9.9,13.12,24.15,159,Port Adelaide,3.4,5.7,10.9,13.9,87,4.0,56.0,156.6,14.0,20.0,78.5,Sunday,8
2012R2008,2012,20,2012-08-12,13.9,8.8,0.6,M.C.G.,1900-01-01 15:15:00,28286,Richmond,6.4,10.1,17.16,22.18,150,Western Bulldogs,2.3,6.4,12.5,12.8,80,12.0,36.0,112.0,15.0,20.0,69.7,Sunday,8
2012R2009,2012,20,2012-08-12,13.9,8.8,0.6,Docklands,1900-01-01 16:40:00,42674,Essendon,5.2,8.6,9.1,11.1,76,North Melbourne,6.2,8.4,11.7,15.1,100,8.0,44.0,110.1,6.0,48.0,114.1,Sunday,8
2012R2101,2012,21,2012-08-17,10.5,7.2,4.0,Docklands,1900-01-01 19:50:00,38169,Geelong,5.3,11.9,11.13,18.15,123,St Kilda,3.2,6.5,9.12,11.15,81,7.0,52.0,114.7,11.0,40.0,116.9,Friday,8
2012R2102,2012,21,2012-08-18,12.8,6.2,4.0,M.C.G.,1900-01-01 13:45:00,59381,Essendon,2.5,6.6,7.8,8.12,60,Carlton,5.3,15.4,20.9,24.12,156,10.0,44.0,104.1,9.0,44.0,110.5,Saturday,8
2012R2103,2012,21,2012-08-18,12.2,2.1,11.6,Manuka Oval,1900-01-01 14:10:00,7561,Greater Western Sydney,2.2,4.4,4.5,9.5,59,Melbourne,3.4,6.1,9.13,11.18,84,18.0,8.0,46.6,16.0,16.0,69.8,Saturday,8
2012R2104,2012,21,2012-08-18,24.1,6.4,0.0,Subiaco,1900-01-01 14:40:00,32721,Fremantle,3.4,7.8,10.12,13.16,94,Richmond,2.3,5.4,8.4,11.6,72,8.0,48.0,109.6,12.0,36.0,110.2,Saturday,8
2012R2105,2012,21,2012-08-18,21.6,12.5,0.0,Gabba,1900-01-01 19:40:00,18979,Brisbane Lions,0.3,5.9,10.15,13.17,95,Adelaide,6.5,7.8,10.9,12.13,85,13.0,32.0,86.3,3.0,60.0,125.7,Saturday,8
2012R2106,2012,21,2012-08-18,12.8,6.2,4.0,Docklands,1900-01-01 19:40:00,44956,Collingwood,4.2,5.8,7.12,8.13,61,North Melbourne,4.3,9.6,12.9,13.13,91,4.0,60.0,119.3,6.0,52.0,115.2,Saturday,8
2012R2107,2012,21,2012-08-19,15.1,7.2,0.4,Football Park,1900-01-01 12:40:00,13683,Port Adelaide,0.5,1.7,4.1,6.14,50,West Coast,3.4,8.8,9.1,14.14,98,14.0,20.0,77.1,5.0,56.0,125.0,Sunday,8
2012R2108,2012,21,2012-08-19,12.7,7.6,1.6,Docklands,1900-01-01 15:15:00,19396,Western Bulldogs,6.2,8.3,11.5,13.7,85,Sydney,3.2,10.5,16.9,26.11,167,15.0,20.0,68.2,1.0,64.0,149.6,Sunday,8
2012R2109,2012,21,2012-08-19,12.7,7.6,1.6,M.C.G.,1900-01-01 16:40:00,23098,Hawthorn,6.3,9.7,12.11,19.15,129,Gold Coast,3.3,4.5,8.5,10.5,65,2.0,60.0,158.3,17.0,8.0,60.2,Sunday,8
2012R2201,2012,22,2012-08-24,14.0,6.8,2.6,M.C.G.,1900-01-01 19:50:00,47590,Richmond,5.5,8.11,12.16,13.24,102,Essendon,3.2,4.6,7.9,8.9,57,12.0,40.0,112.3,11.0,44.0,101.7,Friday,8
2012R2202,2012,22,2012-08-25,13.9,4.9,0.6,Docklands,1900-01-01 13:45:00,17327,St Kilda,7.2,17.6,19.7,25.13,163,Greater Western Sydney,2.1,2.3,3.5,5.5,35,9.0,44.0,123.7,18.0,8.0,45.1,Saturday,8
2012R2203,2012,22,2012-08-25,14.6,7.6,2.2,Football Park,1900-01-01 13:40:00,13953,Port Adelaide,5.2,8.3,14.8,14.9,93,Brisbane Lions,5.3,10.6,12.7,16.8,104,14.0,20.0,77.8,13.0,36.0,87.4,Saturday,8
2012R2204,2012,22,2012-08-25,20.2,9.2,0.0,S.C.G.,1900-01-01 16:40:00,31167,Sydney,4.3,8.5,10.7,14.11,95,Hawthorn,0.1,7.6,10.11,15.12,102,2.0,64.0,145.8,1.0,64.0,155.4,Saturday,8
2012R2205,2012,22,2012-08-25,23.4,6.8,0.0,Subiaco,1900-01-01 17:40:00,40527,West Coast,2.4,6.8,11.12,15.17,107,Collingwood,4.4,4.9,6.9,8.1,58,4.0,60.0,127.0,5.0,60.0,115.3,Saturday,8
2012R2206,2012,22,2012-08-25,23.3,11.5,0.0,Carrara,1900-01-01 19:40:00,15251,Gold Coast,6.1,11.3,12.7,15.8,98,Carlton,2.3,4.7,9.13,11.2,86,17.0,12.0,62.2,10.0,44.0,109.3,Saturday,8
2012R2207,2012,22,2012-08-26,14.2,7.5,1.6,Kardinia Park,1900-01-01 13:10:00,18047,Geelong,3.2,8.4,10.8,16.11,107,Western Bulldogs,1.0,3.3,7.5,11.7,73,6.0,56.0,116.0,15.0,20.0,68.2,Sunday,8
2012R2208,2012,22,2012-08-26,14.3,6.8,0.6,Docklands,1900-01-01 15:15:00,26482,North Melbourne,1.2,5.4,8.7,12.7,79,Fremantle,3.5,6.7,11.1,20.12,132,8.0,52.0,111.6,7.0,52.0,112.4,Sunday,8
2012R2209,2012,22,2012-08-26,14.3,6.8,0.6,M.C.G.,1900-01-01 16:40:00,18450,Melbourne,3.4,5.7,8.1,11.15,81,Adelaide,5.3,10.8,20.12,22.18,150,16.0,16.0,68.8,3.0,64.0,128.5,Sunday,8
2012R2301,2012,23,2012-08-31,12.9,6.3,8.2,M.C.G.,1900-01-01 19:50:00,50023,Hawthorn,7.1,10.6,11.1,14.11,95,West Coast,1.3,4.4,5.7,10.1,70,1.0,68.0,154.6,5.0,60.0,124.2,Friday,8
2012R2302,2012,23,2012-09-01,14.2,7.2,0.2,Kardinia Park,1900-01-01 13:45:00,20045,Geelong,4.3,7.5,12.7,17.1,112,Sydney,4.5,5.8,7.12,11.12,78,6.0,60.0,117.1,3.0,64.0,140.6,Saturday,9
2012R2303,2012,23,2012-09-01,18.7,4.9,0.0,Football Park,1900-01-01 13:40:00,35463,Adelaide,3.6,9.13,15.18,22.21,153,Gold Coast,1.3,5.6,7.6,9.8,62,2.0,68.0,132.5,17.0,12.0,60.8,Saturday,9
2012R2304,2012,23,2012-09-01,17.3,2.3,0.2,Sydney Showground,1900-01-01 16:40:00,6696,Greater Western Sydney,3.3,4.5,7.8,11.11,77,North Melbourne,3.2,7.4,12.5,16.9,105,18.0,8.0,46.2,8.0,56.0,112.5,Saturday,9
2012R2305,2012,23,2012-09-01,20.5,12.0,1.2,Subiaco,1900-01-01 17:40:00,32687,Fremantle,3.5,7.7,11.14,14.17,101,Melbourne,1.3,2.5,4.8,5.1,40,7.0,56.0,115.7,16.0,16.0,67.5,Saturday,9
2012R2306,2012,23,2012-09-01,14.1,6.8,0.0,M.C.G.,1900-01-01 19:40:00,56491,Essendon,4.3,7.3,9.7,10.12,72,Collingwood,5.5,7.11,10.17,14.2,104,11.0,44.0,100.0,4.0,64.0,116.5,Saturday,9
2012R2307,2012,23,2012-09-02,18.3,2.7,0.0,Docklands,1900-01-01 13:10:00,31393,Carlton,4.5,7.7,10.15,12.19,91,St Kilda,4.1,8.4,10.6,16.1,106,10.0,44.0,108.0,9.0,48.0,123.3,Sunday,9
2012R2308,2012,23,2012-09-02,18.3,2.7,0.0,M.C.G.,1900-01-01 15:15:00,27893,Richmond,5.1,6.6,11.8,16.1,106,Port Adelaide,2.5,6.7,12.8,16.1,106,12.0,42.0,111.6,14.0,22.0,78.9,Sunday,9
2012R2309,2012,23,2012-09-02,22.4,7.3,0.0,Gabba,1900-01-01 16:40:00,18289,Brisbane Lions,1.4,9.7,14.12,19.14,128,Western Bulldogs,0.3,2.5,4.6,9.7,61,13.0,40.0,91.0,15.0,20.0,67.0,Sunday,9
2013R0101,2013,1,2013-03-22,19.9,16.2,0.4,Football Park,1900-01-01 20:10:00,42218,Adelaide,3.4,4.9,8.14,11.16,82,Essendon,1.3,7.5,13.7,18.9,117,16.0,0.0,70.1,3.0,4.0,142.7,Friday,3
2013R0102,2013,1,2013-03-23,25.4,12.8,0.0,Subiaco,1900-01-01 16:40:00,39629,Fremantle,2.0,5.4,11.1,16.12,108,West Coast,3.5,6.7,7.1,11.14,80,5.0,4.0,135.0,14.0,0.0,74.1,Saturday,3
2013R0103,2013,1,2013-03-28,21.4,14.8,17.4,M.C.G.,1900-01-01 19:45:00,80971,Carlton,3.3,4.6,9.12,14.17,101,Richmond,2.9,9.14,14.18,14.22,106,10.0,0.0,95.3,9.0,4.0,105.0,Thursday,3
2013R0104,2013,1,2013-03-30,22.1,11.7,0.0,Docklands,1900-01-01 13:40:00,25263,Western Bulldogs,6.1,10.5,16.9,19.13,127,Brisbane Lions,0.6,3.1,5.14,7.17,59,2.0,4.0,215.3,17.0,0.0,46.5,Saturday,3
2013R0105,2013,1,2013-03-30,25.8,12.3,0.0,Stadium Australia,1900-01-01 16:40:00,23690,Greater Western Sydney,0.4,5.4,7.8,11.1,76,Sydney,4.5,9.7,12.9,16.1,106,15.0,0.0,71.7,4.0,4.0,139.5,Saturday,3
