GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Day,Month,MinutesSinceMidnight,finalPosition,finalPoints,finalPercentage,finalAPosition,finalAPoints,finalAPercentage
2022R1605,2022,16,2022-07-02,17.8,14.3,27.2,3,1900-01-01 19:25:00,16027,8,3.4,5.6,6.11,8.14,62,4,3.4,6.9,6.1,9.13,67,11.0,28.0,109.4,6.0,40.0,106.1,5,7,1165,12,40,102.8,4,64,104.3
2022R1606,2022,16,2022-07-02,12.5,3.7,0.2,11,1900-01-01 19:25:00,18091,7,3.5,8.8,15.12,21.18,144,12,3.1,4.1,5.1,5.2,32,2.0,44.0,135.6,18.0,4.0,49.5,5,7,1165,1,72,144.2,18,8,55.8
2022R1607,2022,16,2022-07-03,12.4,3.3,0.1,2,1900-01-01 14:10:00,39391,14,4.2,11.4,15.5,20.8,128,17,2.4,5.6,11.11,13.15,93,7.0,36.0,117.8,17.0,8.0,57.1,6,7,850,7,54,121.6,17,8,59.8
2022R1608,2022,16,2022-07-03,17.1,12.3,93.4,15,1900-01-01 15:20:00,4812,9,3.1,6.2,9.2,11.6,72,10,4.1,4.6,6.7,7.8,50,13.0,20.0,92.9,15.0,16.0,84.8,6,7,920,16,24,84.6,13,32,89.8
2022R1609,2022,16,2022-07-03,19.2,2.5,0.0,22,1900-01-01 15:20:00,41326,6,4.2,10.4,14.8,15.9,99,13,4.2,6.3,9.4,14.7,91,4.0,44.0,121.3,12.0,28.0,103.9,6,7,920,5,62,117.0,11,40,110.3
2022R1701,2022,17,2022-07-07,14.5,3.2,0.0,11,1900-01-01 19:20:00,21501,7,3.3,5.8,8.12,12.19,91,11,3.1,5.4,7.6,9.9,63,1.0,48.0,136.1,2.0,48.0,133.4,3,7,1160,1,72,144.2,2,64,130.5
2022R1702,2022,17,2022-07-08,15.6,7.5,0.1,8,1900-01-01 19:50:00,22226,16,7.8,9.11,15.15,17.18,120,18,2.1,5.6,8.8,9.13,67,7.0,40.0,120.5,10.0,32.0,110.4,4,7,1190,3,64,127.9,8,48,108.9
2022R1703,2022,17,2022-07-09,12.6,6.2,8.0,2,1900-01-01 13:45:00,45039,4,4.2,5.2,8.5,13.1,88,12,4.2,8.4,12.7,12.9,81,6.0,44.0,106.3,18.0,4.0,51.7,5,7,825,4,64,104.3,18,8,55.8
2022R1704,2022,17,2022-07-09,17.8,8.2,0.0,3,1900-01-01 16:35:00,18031,8,3.3,4.4,8.7,14.1,94,14,5.3,9.8,12.11,13.14,92,11.0,32.0,108.9,8.0,36.0,116.4,5,7,995,12,40,102.8,7,54,121.6
2022R1705,2022,17,2022-07-09,12.6,6.2,8.0,5,1900-01-01 19:25:00,21652,15,4.4,7.6,9.8,10.1,70,6,4.3,6.4,13.8,17.9,111,9.0,36.0,104.1,3.0,48.0,123.8,5,7,1165,10,44,99.3,5,62,117.0
2022R1706,2022,17,2022-07-09,13.9,6.3,4.0,18,1900-01-01 19:00:00,24744,13,4.2,8.6,9.9,12.12,84,9,1.4,2.4,3.9,3.11,29,12.0,32.0,108.6,13.0,20.0,89.4,5,7,1140,11,40,110.3,16,24,84.6
2022R1707,2022,17,2022-07-10,20.0,7.3,0.0,7,1900-01-01 13:10:00,29101,2,2.3,4.8,9.9,13.12,90,5,2.3,7.6,11.9,15.1,100,4.0,44.0,124.0,16.0,20.0,82.4,6,7,790,6,60,119.3,15,28,83.2
2022R1708,2022,17,2022-07-10,15.3,3.9,0.2,5,1900-01-01 15:20:00,18833,10,6.3,9.4,9.7,13.8,86,1,1.2,3.2,5.5,8.6,54,14.0,20.0,87.5,15.0,20.0,83.1,6,7,920,13,32,89.8,14,32,86.7
2022R1709,2022,17,2022-07-10,17.4,12.8,25.2,22,1900-01-01 14:40:00,43359,17,0.0,7.3,8.5,8.5,53,3,5.4,8.7,10.1,17.14,116,17.0,8.0,56.4,5.0,44.0,116.8,6,7,880,17,8,59.8,9,48,108.3
2022R1801,2022,18,2022-07-15,15.0,5.7,0.0,5,1900-01-01 19:50:00,25981,18,5.2,8.4,12.5,13.6,84,15,0.2,2.4,3.9,7.14,56,9.0,36.0,112.0,10.0,36.0,101.7,4,7,1190,8,48,108.9,10,44,99.3
2022R1802,2022,18,2022-07-16,14.3,9.2,0.0,18,1900-01-01 13:15:00,30110,1,3.2,7.6,10.8,13.8,86,4,4.1,6.3,10.5,14.7,91,16.0,20.0,83.8,5.0,48.0,106.2,5,7,795,14,32,86.7,4,64,104.3
2022R1803,2022,18,2022-07-16,10.6,-3.2,0.0,12,1900-01-01 13:45:00,9010,9,1.1,5.2,6.2,9.5,59,2,4.1,6.3,11.8,15.9,99,15.0,20.0,87.4,3.0,48.0,126.0,5,7,825,16,24,84.6,6,60,119.3
2022R1804,2022,18,2022-07-16,12.7,7.8,0.0,5,1900-01-01 16:35:00,22666,12,4.0,10.2,12.2,14.8,92,14,2.5,3.12,8.16,11.22,88,18.0,8.0,54.3,8.0,36.0,115.0,5,7,995,18,8,55.8,7,54,121.6
2022R1805,2022,18,2022-07-16,12.7,7.8,0.0,2,1900-01-01 19:25:00,68208,3,4.1,5.1,6.3,8.7,55,7,3.4,7.6,10.8,12.13,85,7.0,44.0,113.4,1.0,52.0,137.0,5,7,1165,9,48,108.3,1,72,144.2
2022R1806,2022,18,2022-07-16,20.1,8.6,0.0,22,1900-01-01 17:30:00,46596,6,3.3,6.5,6.9,9.11,65,16,1.1,3.8,6.12,11.16,82,4.0,48.0,120.6,6.0,44.0,120.8,5,7,1050,5,62,117.0,3,64,127.9
2022R1807,2022,18,2022-07-17,15.8,8.0,0.0,2,1900-01-01 13:10:00,22598,10,2.3,9.3,11.7,15.12,102,17,4.2,7.3,9.5,12.5,77,13.0,24.0,89.7,17.0,8.0,57.4,6,7,790,13,32,89.8,17,8,59.8
2022R1808,2022,18,2022-07-17,24.6,-0.2,0.0,19,1900-01-01 14:50:00,6312,11,0.4,5.7,8.1,12.11,83,13,2.1,5.3,7.6,10.9,69,2.0,52.0,132.6,11.0,32.0,106.9,6,7,890,2,64,130.5,11,40,110.3
2022R1809,2022,18,2022-07-17,15.8,8.0,0.0,5,1900-01-01 16:40:00,23484,5,4.4,9.1,11.16,14.19,103,8,4.1,5.4,5.6,8.7,55,14.0,24.0,86.1,12.0,32.0,104.7,6,7,1000,15,28,83.2,12,40,102.8
2022R1901,2022,19,2022-07-22,17.9,1.5,0.0,5,1900-01-01 19:50:00,23549,14,3.5,5.8,6.1,7.1,52,6,3.3,5.5,5.9,7.1,52,10.0,38.0,114.5,5.0,50.0,119.7,4,7,1190,7,54,121.6,5,62,117.0
2022R1902,2022,19,2022-07-23,17.2,11.2,15.4,8,1900-01-01 13:45:00,25084,16,9.3,11.7,13.14,17.16,118,1,2.3,6.5,9.1,12.13,85,6.0,48.0,121.9,16.0,20.0,83.0,5,7,825,3,64,127.9,14,32,86.7
2022R1903,2022,19,2022-07-23,15.4,4.6,0.0,9,1900-01-01 13:45:00,9713,12,0.3,2.5,4.8,11.9,75,10,8.1,9.4,14.5,19.7,121,18.0,8.0,54.7,13.0,28.0,93.0,5,7,825,18,8,55.8,13,32,89.8
2022R1904,2022,19,2022-07-23,16.8,11.8,0.0,18,1900-01-01 16:05:00,30937,13,4.3,5.5,13.7,14.1,94,7,5.1,11.3,12.6,16.1,106,11.0,32.0,105.4,1.0,56.0,135.1,5,7,965,11,40,110.3,1,72,144.2
2022R1905,2022,19,2022-07-23,21.6,14.3,4.4,7,1900-01-01 19:10:00,21467,2,4.3,6.9,11.11,16.14,110,8,3.1,8.3,13.6,14.9,93,3.0,52.0,125.5,12.0,32.0,103.2,5,7,1150,6,60,119.3,12,40,102.8
2022R1906,2022,19,2022-07-23,13.4,6.2,2.2,5,1900-01-01 19:25:00,26501,18,4.0,9.2,12.6,17.8,110,11,6.3,11.5,14.7,15.1,100,8.0,40.0,111.9,2.0,52.0,128.8,5,7,1165,8,48,108.9,2,64,130.5
2022R1907,2022,19,2022-07-24,18.2,9.3,8.6,5,1900-01-01 13:10:00,30295,3,3.4,5.6,9.8,13.12,90,9,2.0,5.3,7.3,8.6,54,7.0,48.0,115.5,15.0,20.0,85.9,6,7,790,9,48,108.3,16,24,84.6
2022R1908,2022,19,2022-07-24,18.2,9.3,8.6,2,1900-01-01 15:20:00,72402,4,6.2,7.4,8.5,12.8,80,5,0.1,5.3,10.7,11.1,76,4.0,52.0,106.2,14.0,24.0,86.5,6,7,920,4,64,104.3,15,28,83.2
2022R1909,2022,19,2022-07-24,16.7,7.0,22.2,22,1900-01-01 14:40:00,35665,17,3.1,7.1,9.2,10.2,62,15,2.2,9.5,10.5,14.6,90,17.0,8.0,57.9,9.0,40.0,103.6,6,7,880,17,8,59.8,10,44,99.3
2022R2001,2022,20,2022-07-29,19.1,14.2,13.2,22,1900-01-01 18:10:00,46313,6,2.2,3.4,4.5,5.9,39,11,4.3,7.7,10.11,12.13,85,6.0,50.0,114.9,2.0,56.0,131.6,4,7,1090,5,62,117.0,2,64,130.5
2022R2002,2022,20,2022-07-30,12.4,-1.2,0.0,2,1900-01-01 13:45:00,40716,4,4.3,7.5,11.8,13.1,88,13,6.3,6.6,8.9,12.1,82,3.0,56.0,106.2,12.0,32.0,104.7,5,7,825,4,64,104.3,11,40,110.3
2022R2003,2022,20,2022-07-30,17.3,5.1,0.0,8,1900-01-01 14:10:00,31916,16,6.2,9.6,13.8,17.1,112,9,3.1,3.5,5.6,5.9,39,4.0,52.0,126.5,16.0,20.0,82.5,5,7,850,3,64,127.9,16,24,84.6
2022R2004,2022,20,2022-07-30,12.4,-1.2,0.0,5,1900-01-01 16:35:00,25348,15,2.2,5.7,9.1,10.15,75,10,1.2,1.5,4.6,9.9,63,8.0,44.0,104.3,13.0,28.0,92.6,5,7,995,10,44,99.3,13,32,89.8
2022R2005,2022,20,2022-07-30,14.3,-0.4,0.0,11,1900-01-01 19:25:00,22106,7,1.2,4.6,12.8,14.1,94,18,4.3,6.5,6.8,9.12,66,1.0,60.0,135.5,10.0,40.0,109.4,5,7,1165,1,72,144.2,8,48,108.9
2022R2006,2022,20,2022-07-30,15.8,9.6,0.0,18,1900-01-01 19:00:00,35666,1,2.4,5.6,8.9,12.12,84,3,3.1,5.2,6.6,8.7,55,15.0,24.0,85.2,7.0,48.0,112.6,5,7,1140,14,32,86.7,9,48,108.3
2022R2007,2022,20,2022-07-31,19.4,12.9,5.2,3,1900-01-01 13:10:00,8282,8,5.1,10.5,13.8,16.11,107,17,2.4,5.5,9.7,16.8,104,11.0,36.0,103.2,17.0,8.0,60.0,6,7,790,12,40,102.8,17,8,59.8
2022R2008,2022,20,2022-07-31,14.1,6.8,0.0,2,1900-01-01 15:20:00,39056,14,2.3,5.6,11.1,15.14,104,2,7.2,11.6,13.9,14.13,97,9.0,42.0,114.0,5.0,52.0,123.3,6,7,920,7,54,121.6,6,60,119.3
2022R2009,2022,20,2022-07-31,14.1,6.8,0.0,5,1900-01-01 16:40:00,29549,5,5.1,9.5,13.6,17.12,114,12,2.4,5.6,7.9,9.12,66,14.0,28.0,89.8,18.0,8.0,54.9,6,7,1000,15,28,83.2,18,8,55.8
2022R2101,2022,21,2022-08-05,14.3,11.3,0.0,2,1900-01-01 19:50:00,70596,11,6.2,10.7,11.11,13.11,89,4,5.0,8.2,11.4,15.6,96,3.0,56.0,128.8,2.0,60.0,106.3,4,8,1190,2,64,130.5,4,64,104.3
2022R2102,2022,21,2022-08-06,12.9,3.2,1.8,13,1900-01-01 13:45:00,9022,10,3.5,8.8,10.9,10.1,70,8,2.3,5.5,7.1,8.15,63,13.0,32.0,93.2,11.0,36.0,102.7,5,8,825,13,32,89.8,12,40,102.8
2022R2103,2022,21,2022-08-06,20.5,10.2,0.0,15,1900-01-01 14:10:00,7772,9,3.5,7.7,11.9,14.12,96,5,3.3,7.5,9.8,10.9,69,16.0,24.0,84.7,14.0,28.0,88.9,5,8,850,16,24,84.6,15,28,83.2
2022R2104,2022,21,2022-08-06,14.2,6.8,5.0,5,1900-01-01 16:35:00,24130,18,3.4,5.5,9.9,11.12,78,6,5.1,9.4,13.8,14.11,95,10.0,40.0,107.9,6.0,54.0,115.3,5,8,995,8,48,108.9,5,62,117.0
2022R2105,2022,21,2022-08-06,14.4,4.7,2.6,11,1900-01-01 19:25:00,20583,7,6.4,8.5,12.7,17.8,110,15,3.0,7.1,7.4,10.5,65,1.0,64.0,137.1,9.0,44.0,101.1,5,8,1165,1,72,144.2,10,44,99.3
2022R2106,2022,21,2022-08-06,14.8,10.4,9.4,18,1900-01-01 19:10:00,27091,13,3.1,6.4,9.6,10.11,71,14,4.4,7.6,14.1,16.13,109,12.0,32.0,101.8,8.0,46.0,115.8,5,8,1150,11,40,110.3,7,54,121.6
2022R2107,2022,21,2022-08-07,14.3,7.6,1.6,5,1900-01-01 13:10:00,19091,12,2.0,5.1,8.5,13.1,88,16,4.5,8.1,14.15,18.18,126,18.0,8.0,55.8,4.0,56.0,127.5,6,8,790,18,8,55.8,3,64,127.9
2022R2108,2022,21,2022-08-07,21.9,10.8,0.2,7,1900-01-01 15:20:00,31011,2,4.6,8.9,13.11,17.12,114,3,0.1,3.4,4.8,12.9,81,5.0,56.0,124.2,7.0,48.0,109.6,6,8,920,6,60,119.3,9,48,108.3
2022R2109,2022,21,2022-08-07,18.2,12.0,15.6,22,1900-01-01 14:10:00,50117,17,3.3,7.4,9.5,13.8,86,1,4.0,7.2,12.4,16.6,102,17.0,8.0,61.1,15.0,28.0,86.8,6,8,850,17,8,59.8,14,32,86.7
2022R2201,2022,22,2022-08-12,15.2,10.2,1.4,5,1900-01-01 19:50:00,22211,15,3.1,4.2,9.7,9.12,66,2,3.2,7.6,8.8,12.9,81,10.0,44.0,100.1,4.0,60.0,124.1,4,8,1190,10,44,99.3,6,60,119.3
2022R2202,2022,22,2022-08-13,16.9,5.5,0.1,5,1900-01-01 13:45:00,18301,18,3.0,4.1,8.2,9.8,62,9,1.1,3.3,8.6,8.9,57,9.0,44.0,107.9,16.0,24.0,85.0,5,8,825,8,48,108.9,16,24,84.6
2022R2203,2022,22,2022-08-13,14.5,9.8,6.4,18,1900-01-01 13:40:00,28802,1,4.7,7.7,10.1,15.13,103,12,3.3,8.9,10.1,10.14,74,14.0,32.0,88.9,18.0,8.0,56.5,5,8,820,14,32,86.7,18,8,55.8
2022R2204,2022,22,2022-08-13,17.5,15.6,1.2,3,1900-01-01 16:35:00,14728,8,2.2,4.2,7.2,9.5,59,7,7.3,12.5,15.9,18.11,119,12.0,36.0,99.1,1.0,68.0,139.7,5,8,995,12,40,102.8,1,72,144.2
2022R2205,2022,22,2022-08-13,16.9,5.5,0.1,2,1900-01-01 19:25:00,55705,11,1.2,4.6,7.11,11.13,79,3,1.3,3.4,7.8,10.14,74,3.0,60.0,127.7,8.0,48.0,108.8,5,8,1165,2,64,130.5,9,48,108.3
2022R2206,2022,22,2022-08-13,17.9,11.0,0.0,22,1900-01-01 17:40:00,53818,6,3.4,5.6,7.14,9.17,71,17,4.0,5.2,6.3,7.5,47,6.0,58.0,116.4,17.0,8.0,61.2,5,8,1060,5,62,117.0,17,8,59.8
2022R2207,2022,22,2022-08-14,14.7,7.2,0.0,2,1900-01-01 13:10:00,59338,14,6.2,9.3,18.5,20.8,128,10,1.1,4.5,5.1,9.13,67,7.0,50.0,118.7,13.0,32.0,90.5,6,8,790,7,54,121.6,13,32,89.8
2022R2208,2022,22,2022-08-14,18.6,10.4,0.0,8,1900-01-01 15:20:00,44659,16,4.4,5.7,9.1,11.11,77,4,2.3,3.4,6.5,7.8,50,2.0,60.0,128.3,5.0,60.0,104.4,6,8,920,3,64,127.9,4,64,104.3
2022R2209,2022,22,2022-08-14,14.7,7.2,0.0,5,1900-01-01 16:40:00,20568,5,3.4,3.5,6.5,9.8,62,13,5.0,12.2,14.6,23.8,146,15.0,28.0,85.4,11.0,36.0,107.1,6,8,1000,15,28,83.2,11,40,110.3
2022R2301,2022,23,2022-08-19,28.1,8.4,0.0,7,1900-01-01 19:50:00,32172,2,1.1,2.3,5.6,8.9,57,11,6.2,13.3,17.4,18.7,115,6.0,60.0,119.3,2.0,64.0,130.5,4,8,1190,6,60,119.3,2,64,130.5
2022R2302,2022,23,2022-08-20,13.0,4.4,1.0,12,1900-01-01 13:45:00,7338,9,4.3,7.4,8.7,10.9,69,6,2.2,5.5,8.8,13.11,89,16.0,24.0,84.6,5.0,62.0,117.0,5,8,825,16,24,84.6,5,62,117.0
2022R2303,2022,23,2022-08-20,13.2,9.7,5.6,5,1900-01-01 14:10:00,14196,12,1.5,3.6,5.9,6.11,47,8,4.2,6.8,12.12,16.18,114,18.0,8.0,55.8,12.0,40.0,102.8,5,8,850,18,8,55.8,12,40,102.8
2022R2304,2022,23,2022-08-20,13.7,8.9,2.8,11,1900-01-01 16:35:00,21098,7,6.4,12.7,15.12,19.17,131,17,3.2,4.4,6.4,7.4,46,1.0,72.0,144.2,17.0,8.0,59.8,5,8,995,1,72,144.2,17,8,59.8
2022R2305,2022,23,2022-08-20,13.2,9.7,5.6,2,1900-01-01 19:25:00,58366,5,3.2,7.6,9.8,11.9,75,14,6.3,10.7,16.1,21.15,141,15.0,28.0,83.2,7.0,54.0,121.6,5,8,1165,15,28,83.2,7,54,121.6
2022R2306,2022,23,2022-08-20,15.1,12.4,0.0,18,1900-01-01 19:00:00,50090,13,2.4,5.7,9.13,16.15,111,1,2.3,4.6,5.9,7.13,55,11.0,40.0,110.3,14.0,32.0,86.7,5,8,1140,11,40,110.3,14,32,86.7
2022R2307,2022,23,2022-08-21,12.1,1.5,0.0,13,1900-01-01 13:10:00,13105,10,4.1,8.1,9.2,10.4,64,18,2.1,8.4,9.12,12.15,87,13.0,32.0,89.8,8.0,48.0,108.9,6,8,790,13,32,89.8,8,48,108.9
2022R2308,2022,23,2022-08-21,14.2,6.3,0.1,2,1900-01-01 15:20:00,88287,3,0.3,2.5,10.8,10.14,74,4,3.5,5.6,6.8,11.9,75,9.0,48.0,108.3,4.0,64.0,104.3,6,8,920,9,48,108.3,4,64,104.3
2022R2309,2022,23,2022-08-21,14.2,6.3,0.1,5,1900-01-01 16:40:00,23344,15,3.3,5.5,7.7,11.8,74,16,4.2,9.3,11.6,13.1,88,10.0,44.0,99.3,3.0,64.0,127.9,6,8,1000,10,44,99.3,3,64,127.9
2022EF01,2022,-5,2022-09-01,22.8,13.3,0.0,7,1900-01-01 19:20:00,35013,2,4.3,8.5,13.7,16.1,106,14,4.3,9.5,14.6,16.8,104,6.0,60.0,119.3,7.0,54.0,121.6,3,9,1160,6,60,119.3,7,54,121.6
2022QF01,2022,-4,2022-09-02,12.5,7.0,4.2,2,1900-01-01 19:50:00,78377,11,4.1,5.4,10.5,10.9,69,16,2.3,6.4,12.5,14.7,91,3.0,60.0,127.7,3.0,64.0,127.9,4,9,1190,2,64,130.5,3,64,127.9
2022EF02,2022,-5,2022-09-03,16.1,11.7,7.6,22,1900-01-01 18:10:00,58982,6,0.1,4.3,7.5,11.7,73,18,5.5,6.6,7.11,8.12,60,6.0,58.0,116.4,8.0,48.0,108.9,5,9,1090,5,62,117.0,8,48,108.9
2022QF02,2022,-4,2022-09-03,14.7,4.6,0.0,2,1900-01-01 16:35:00,91525,7,1.3,4.7,7.1,11.12,78,4,3.5,4.8,8.11,10.12,72,1.0,72.0,144.2,4.0,64.0,104.3,5,9,995,1,72,144.2,4,64,104.3
2022SF01,2022,-3,2022-09-09,20.5,10.8,0.6,2,1900-01-01 19:50:00,62162,11,3.6,6.8,8.11,11.13,79,2,1.3,3.4,9.5,14.8,92,3.0,60.0,127.7,4.0,60.0,124.1,4,9,1190,2,64,130.5,6,60,119.3
2022SF02,2022,-3,2022-09-10,16.1,10.2,6.2,2,1900-01-01 19:25:00,90612,4,4.0,6.6,8.12,11.13,79,6,0.1,2.2,4.4,9.5,59,3.0,56.0,106.2,5.0,62.0,117.0,5,9,1165,4,64,104.3,5,62,117.0
2022PF01,2022,-2,2022-09-16,17.0,10.0,0.0,2,1900-01-01 19:50:00,77677,7,4.2,7.7,14.11,18.12,120,2,2.0,3.1,5.2,7.7,49,1.0,72.0,144.2,4.0,60.0,124.1,4,9,1190,1,72,144.2,6,60,119.3
2022PF02,2022,-2,2022-09-17,23.0,15.3,0.1,8,1900-01-01 16:45:00,45608,16,6.3,11.7,13.1,14.11,95,4,3.0,7.1,10.5,14.1,94,2.0,60.0,128.3,4.0,64.0,104.3,5,9,1005,3,64,127.9,4,64,104.3
2022GF01,2022,-1,2022-09-24,14.9,7.5,0.0,2,1900-01-01 14:30:00,100024,7,6.5,9.8,15.11,20.13,133,16,1.0,4.2,4.3,8.4,52,1.0,72.0,144.2,3.0,64.0,127.9,5,9,870,1,72,144.2,3,64,127.9
2023R0101,2023,1,2023-03-16,30.5,16.8,0.0,2,1900-01-01 19:20:00,88084,14,1.4,2.4,7.8,8.1,58,3,3.1,4.6,6.9,8.1,58,9.0,2.0,100.0,10.0,2.0,100.0,3,3,1160,13,42,93.6,5,54,113.3
2023R0102,2023,1,2023-03-17,26.3,15.3,2.6,2,1900-01-01 19:40:00,86595,7,6.0,12.1,16.3,16.7,103,4,5.3,9.6,14.9,19.11,125,13.0,0.0,82.4,6.0,4.0,121.4,4,3,1180,12,42,112.6,1,72,127.0
2023R0103,2023,1,2023-03-18,37.6,13.1,0.0,5,1900-01-01 13:45:00,21274,12,3.4,7.7,10.9,12.15,87,17,3.3,4.4,8.6,12.1,82,8.0,4.0,106.1,11.0,0.0,94.3,5,3,825,17,12,71.5,18,12,53.0
2023R0104,2023,1,2023-03-18,23.4,20.4,0.0,18,1900-01-01 16:05:00,34255,13,3.5,5.9,13.13,18.18,126,2,2.1,8.3,9.5,11.6,72,4.0,4.0,175.0,15.0,0.0,57.1,5,3,965,3,68,112.7,2,68,123.1
2023R0105,2023,1,2023-03-18,37.6,13.1,0.0,2,1900-01-01 19:25:00,48103,11,3.3,9.4,13.8,17.13,115,18,2.4,5.9,8.1,9.11,65,3.0,4.0,176.9,16.0,0.0,56.5,5,3,1165,4,64,125.2,9,48,108.7
2023R0106,2023,1,2023-03-18,28.6,22.1,0.0,3,1900-01-01 19:00:00,13648,8,2.1,3.2,6.4,9.7,61,16,5.4,7.7,13.1,16.14,110,17.0,0.0,55.5,2.0,4.0,180.3,5,3,1140,15,36,91.7,8,50,110.0
2023R0107,2023,1,2023-03-19,35.4,20.1,0.0,15,1900-01-01 13:10:00,8169,9,2.2,4.8,10.11,15.16,106,1,4.9,8.12,10.16,12.18,90,7.0,4.0,117.8,12.0,0.0,84.9,6,3,790,7,52,107.1,10,44,116.8
2023R0108,2023,1,2023-03-19,19.4,16.8,0.0,2,1900-01-01 15:20:00,68691,10,4.5,5.7,5.9,9.11,65,5,3.1,8.5,14.8,19.1,124,18.0,0.0,52.4,1.0,4.0,190.8,6,3,920,16,28,80.2,11,44,89.7
2023R0109,2023,1,2023-03-19,19.4,16.8,0.0,5,1900-01-01 16:40:00,23429,15,3.3,5.4,6.6,10.7,67,6,2.1,5.4,7.6,7.1,52,5.0,4.0,128.8,14.0,0.0,77.6,6,3,1000,6,52,107.8,14,40,96.7
2023R0201,2023,2,2023-03-23,23.3,14.7,0.0,2,1900-01-01 19:20:00,55861,3,2.6,6.8,12.11,13.12,90,7,2.1,5.6,9.6,12.1,82,7.0,6.0,105.7,14.0,0.0,86.0,3,3,1160,5,54,113.3,12,42,112.6
2023R0202,2023,2,2023-03-24,31.2,19.0,0.0,7,1900-01-01 18:55:00,30047,2,6.2,8.4,13.5,14.9,93,11,2.1,5.2,7.3,13.4,82,12.0,4.0,79.3,8.0,4.0,124.7,4,3,1135,2,68,123.1,4,64,125.2
2023R0203,2023,2,2023-03-25,20.3,11.0,0.3,2,1900-01-01 13:45:00,60744,4,7.2,13.5,15.7,21.9,135,13,3.3,5.4,8.7,9.1,64,4.0,8.0,155.7,11.0,4.0,91.8,5,3,825,1,72,127.0,3,68,112.7
2023R0204,2023,2,2023-03-25,24.9,13.9,0.0,18,1900-01-01 16:05:00,38492,1,1.3,3.6,8.14,10.16,76,14,4.1,11.3,12.4,17.6,108,15.0,0.0,77.6,6.0,6.0,123.9,5,3,965,10,44,116.8,13,42,93.6
2023R0205,2023,2,2023-03-25,20.3,11.0,0.3,5,1900-01-01 19:25:00,33294,18,0.1,4.5,5.8,5.11,41,15,4.1,5.4,11.5,14.8,92,17.0,0.0,51.2,2.0,8.0,171.0,5,3,1165,9,48,108.7,6,52,107.8
2023R0206,2023,2,2023-03-25,30.8,16.8,1.2,22,1900-01-01 16:30:00,40487,6,2.3,3.6,6.8,10.12,72,12,4.1,5.2,8.6,11.7,73,13.0,0.0,88.6,5.0,8.0,103.9,5,3,990,14,40,96.7,17,12,71.5
2023R0207,2023,2,2023-03-26,25.8,19.2,1.4,8,1900-01-01 13:10:00,37052,16,4.6,8.7,13.11,17.16,118,10,1.5,2.7,2.9,4.13,37,1.0,8.0,232.7,18.0,0.0,42.1,6,3,790,8,50,110.0,16,28,80.2
2023R0208,2023,2,2023-03-26,19.4,10.3,0.0,5,1900-01-01 15:20:00,32915,5,3.4,7.6,11.6,16.12,108,8,3.2,6.6,10.12,11.14,80,3.0,8.0,160.0,16.0,0.0,64.7,6,3,920,11,44,89.7,15,36,91.7
2023R0209,2023,2,2023-03-26,27.0,18.5,0.2,22,1900-01-01 15:20:00,44649,17,2.3,10.6,13.1,14.16,100,9,3.4,5.5,8.1,11.15,81,9.0,4.0,108.3,10.0,4.0,98.4,6,3,920,18,12,53.0,7,52,107.1
2023R0301,2023,3,2023-03-30,20.3,11.8,12.4,5,1900-01-01 19:20:00,23665,18,1.2,4.3,8.4,10.7,67,2,1.3,2.7,6.8,7.11,53,16.0,4.0,66.5,14.0,4.0,79.3,3,3,1160,9,48,108.7,2,68,123.1
2023R0302,2023,3,2023-03-31,21.4,12.8,0.0,2,1900-01-01 19:50:00,85241,4,2.6,3.1,7.15,8.15,63,14,1.0,1.3,4.5,7.7,49,2.0,12.0,149.5,8.0,6.0,109.1,4,3,1190,1,72,127.0,13,42,93.6
2023R0303,2023,3,2023-04-01,19.0,2.9,0.0,13,1900-01-01 13:45:00,11007,10,3.4,8.4,9.5,11.14,80,12,1.3,4.3,7.5,9.7,61,17.0,4.0,60.1,7.0,8.0,94.4,5,4,825,16,28,80.2,17,12,71.5
2023R0304,2023,3,2023-04-01,20.6,12.2,0.0,15,1900-01-01 16:35:00,9691,9,5.3,6.5,7.9,9.1,64,3,4.6,7.11,7.16,9.2,74,10.0,4.0,95.1,3.0,10.0,108.8,5,4,995,7,52,107.1,5,54,113.3
2023R0305,2023,3,2023-04-01,15.9,9.4,5.0,2,1900-01-01 19:25:00,69255,15,5.4,7.5,9.7,14.8,92,5,1.1,4.5,6.6,11.8,74,1.0,12.0,150.3,6.0,8.0,129.1,5,4,1165,6,52,107.8,11,44,89.7
2023R0306,2023,3,2023-04-01,18.9,11.9,0.2,18,1900-01-01 19:00:00,48962,13,6.1,9.3,11.5,13.8,86,1,5.1,9.3,11.8,18.9,117,13.0,4.0,85.2,11.0,4.0,94.3,5,4,1140,3,68,112.7,10,44,116.8
2023R0307,2023,3,2023-04-02,27.2,17.3,0.0,3,1900-01-01 14:10:00,13122,8,2.3,3.9,6.11,10.13,73,7,3.4,3.6,5.1,7.12,54,15.0,4.0,78.7,18.0,0.0,83.0,6,4,850,15,36,91.7,12,42,112.6
