GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Rivalry,HomeTeamEncode,AwayTeamEncode,VenueEncode,StadiumCapacity,DayC,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability,isFinal,CapacityUtilisation
2018R2307,2018,23,2018-08-26,20.2,14.0,11.2,Gabba,1900-01-01 13:10:00,16367,Brisbane Lions,4.0,4.2,7.6,11.6,72,West Coast,5.4,9.7,12.12,14.14,98,15.0,20.0,89.1,2.0,64.0,121.4,2.2,1.66,1.0,0.0,15.0,20.0,89.9,2.0,60.0,120.8,0,2,17,6,42000,Sunday,6,8,790,0.45454545454545453,0.6024096385542169,0,0.3896904761904762
2018R2308,2018,23,2018-08-26,14.9,3.2,0.0,M.C.G.,1900-01-01 15:20:00,37285,Melbourne,4.2,7.6,12.9,15.12,102,Greater Western Sydney,4.1,5.5,5.8,8.9,57,5.0,56.0,131.4,7.0,54.0,114.3,1.45,2.68,1.0,0.0,7.0,52.0,129.8,6.0,54.0,118.1,0,11,9,1,100024,Sunday,6,8,920,0.6896551724137931,0.3731343283582089,0,0.37276053747100696
2018R2309,2018,23,2018-08-26,14.9,3.2,0.0,Docklands,1900-01-01 16:40:00,19866,St Kilda,3.3,6.4,11.6,14.1,94,North Melbourne,6.7,11.9,14.11,17.15,117,16.0,18.0,75.6,9.0,48.0,108.9,3.15,1.35,0.0,0.0,16.0,18.0,75.3,10.0,44.0,108.1,0,15,12,4,53359,Sunday,6,8,1000,0.31746031746031744,0.7407407407407407,0,0.37230832661781516
2018QF01,2018,-4,2018-09-06,20.1,11.7,0.2,M.C.G.,1900-01-01 19:20:00,91446,Richmond,2.2,5.7,10.13,13.17,95,Hawthorn,2.3,3.5,5.8,9.1,64,1.0,72.0,136.1,4.0,60.0,120.1,1.43,2.82,1.0,1.0,1.0,72.0,136.1,4.0,60.0,120.1,0,14,10,1,100024,Thursday,3,9,1160,0.6993006993006994,0.3546099290780142,1,0.9142405822602575
2018EF01,2018,-5,2018-09-07,14.5,7.0,3.6,M.C.G.,1900-01-01 19:50:00,91767,Melbourne,5.3,5.9,6.13,10.15,75,Geelong,0.2,2.4,3.8,6.1,46,5.0,56.0,131.4,9.0,44.0,117.2,1.81,1.98,1.0,1.0,5.0,56.0,131.4,8.0,52.0,131.6,0,11,7,1,100024,Friday,4,9,1190,0.5524861878453039,0.5050505050505051,1,0.9174498120451092
2018EF02,2018,-5,2018-09-08,15.5,12.2,20.0,S.C.G.,1900-01-01 16:20:00,40350,Sydney,1.4,2.4,2.6,4.6,30,Greater Western Sydney,2.3,4.7,7.11,10.19,79,6.0,56.0,109.5,7.0,54.0,114.3,1.94,1.86,0.0,0.0,6.0,56.0,109.5,7.0,54.0,114.3,0,16,9,7,48000,Saturday,5,9,980,0.5154639175257733,0.5376344086021505,1,0.840625
2018QF02,2018,-4,2018-09-08,20.1,10.7,2.6,Perth Stadium,1900-01-01 18:10:00,59585,West Coast,3.3,6.7,7.11,12.14,86,Collingwood,1.3,7.4,9.9,10.1,70,2.0,60.0,120.8,3.0,60.0,120.4,1.61,2.31,1.0,1.0,2.0,64.0,121.4,3.0,60.0,120.4,0,17,4,11,60000,Saturday,5,9,1090,0.6211180124223602,0.4329004329004329,1,0.9930833333333333
2018SF01,2018,-3,2018-09-14,22.9,9.0,0.0,M.C.G.,1900-01-01 19:50:00,90152,Hawthorn,3.1,3.7,6.9,10.11,71,Melbourne,3.1,6.2,12.5,16.8,104,4.0,52.0,121.2,7.0,52.0,129.8,2.83,1.43,0.0,1.0,,,,,,,0,10,11,1,100024,Friday,4,9,1190,0.35335689045936397,0.6993006993006994,1,0.9013036871150923
2018SF02,2018,-3,2018-09-15,14.4,10.6,0.6,M.C.G.,1900-01-01 19:25:00,72504,Collingwood,3.6,4.9,6.12,9.15,69,Greater Western Sydney,0.2,4.2,7.3,9.5,59,3.0,56.0,120.7,7.0,54.0,114.3,1.57,2.41,0.0,1.0,,,,,,,0,4,9,1,100024,Saturday,5,9,1165,0.6369426751592356,0.41493775933609955,1,0.7248660321522834
2018PF01,2018,-2,2018-09-21,19.3,6.6,0.0,M.C.G.,1900-01-01 19:50:00,94959,Richmond,1.3,2.8,6.1,8.1,58,Collingwood,5.2,10.4,12.7,15.7,97,1.0,72.0,136.1,3.0,60.0,120.4,1.39,2.98,1.0,1.0,,,,,,,1,14,4,1,100024,Friday,4,9,1190,0.7194244604316548,0.33557046979865773,1,0.94936215308326
2018PF02,2018,-2,2018-09-22,28.0,8.2,0.0,Perth Stadium,1900-01-01 13:20:00,59608,West Coast,4.8,10.9,15.1,18.13,121,Melbourne,0.3,0.6,5.9,7.13,55,2.0,60.0,120.8,7.0,52.0,129.8,1.76,2.06,1.0,1.0,,,,,,,0,17,11,11,60000,Saturday,5,9,800,0.5681818181818182,0.4854368932038835,1,0.9934666666666667
2018GF01,2018,-1,2018-09-29,14.0,4.0,1.7,M.C.G.,1900-01-01 14:30:00,100022,West Coast,2.2,4.3,8.7,11.13,79,Collingwood,5.1,6.3,8.7,11.8,74,2.0,60.0,120.8,3.0,60.0,120.4,2.24,1.67,1.0,1.0,,,,,,,0,17,4,1,100024,Saturday,5,9,870,0.4464285714285714,0.5988023952095809,1,0.9999800047988483
2019R0101,2019,1,2019-03-21,25.9,18.3,0.0,M.C.G.,1900-01-01 19:25:00,85016,Carlton,0.1,4.4,8.8,9.1,64,Richmond,5.4,7.8,10.9,14.13,97,14.0,0.0,66.0,5.0,4.0,151.6,6.46,1.11,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,1,3,14,1,100024,Thursday,3,3,1165,0.15479876160990713,0.9009009009009008,0,0.8499560105574662
2019R0102,2019,1,2019-03-22,30.0,18.0,0.0,M.C.G.,1900-01-01 19:50:00,78017,Collingwood,3.5,4.9,7.1,9.11,65,Geelong,2.2,3.4,7.1,10.12,72,11.0,0.0,90.3,8.0,4.0,110.8,1.55,2.48,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,4,7,1,100024,Friday,4,3,1190,0.6451612903225806,0.40322580645161293,0,0.7799828041270095
2019R0103,2019,1,2019-03-23,31.4,18.9,5.0,M.C.G.,1900-01-01 13:45:00,38866,Melbourne,4.3,6.5,9.7,9.7,61,Port Adelaide,2.4,6.8,10.9,12.15,87,13.0,0.0,70.1,6.0,4.0,142.6,1.19,4.76,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,11,13,1,100024,Saturday,5,3,825,0.8403361344537815,0.21008403361344538,0,0.3885667439814445
2019R0104,2019,1,2019-03-23,23.7,18.7,0.0,Adelaide Oval,1900-01-01 16:05:00,50180,Adelaide,1.2,5.4,5.6,7.13,55,Hawthorn,2.4,6.7,9.14,12.15,87,15.0,0.0,63.2,4.0,4.0,158.2,1.29,3.64,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,1,10,10,53583,Saturday,5,3,965,0.7751937984496123,0.2747252747252747,0,0.9364910512662599
2019R0105,2019,1,2019-03-23,31.4,18.9,5.0,Docklands,1900-01-01 19:25:00,32303,Western Bulldogs,4.5,6.8,9.14,11.16,82,Sydney,1.2,1.5,5.6,9.11,65,7.0,4.0,126.2,12.0,0.0,79.3,2.52,1.52,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,18,16,4,53359,Saturday,5,3,1165,0.3968253968253968,0.6578947368421053,0,0.6053899061076857
2019R0106,2019,1,2019-03-23,34.3,23.5,0.0,Gabba,1900-01-01 19:20:00,20029,Brisbane Lions,1.5,8.6,11.1,15.12,102,West Coast,6.2,7.5,7.5,8.1,58,3.0,4.0,175.9,16.0,0.0,56.9,2.09,1.74,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,2,17,6,42000,Saturday,5,3,1160,0.47846889952153115,0.5747126436781609,0,0.4768809523809524
2019R0107,2019,1,2019-03-24,30.3,15.2,1.2,Docklands,1900-01-01 13:10:00,20291,St Kilda,4.1,9.4,12.4,13.7,85,Gold Coast,5.2,7.3,10.4,13.6,84,9.0,4.0,101.2,10.0,0.0,98.8,1.23,4.15,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,15,8,4,53359,Sunday,6,3,790,0.8130081300813008,0.24096385542168672,0,0.3802732435015649
2019R0108,2019,1,2019-03-24,31.7,19.0,0.6,Sydney Showground,1900-01-01 15:20:00,15424,Greater Western Sydney,3.2,7.8,10.13,16.16,112,Essendon,0.4,2.5,3.8,5.1,40,1.0,4.0,280.0,18.0,0.0,35.7,1.77,2.07,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,9,5,9,25000,Sunday,6,3,920,0.5649717514124294,0.48309178743961356,0,0.61696
2019R0109,2019,1,2019-03-24,25.3,11.0,0.0,Perth Stadium,1900-01-01 15:20:00,40033,Fremantle,5.4,11.9,16.13,21.15,141,North Melbourne,2.0,6.0,7.2,9.5,59,2.0,4.0,239.0,17.0,0.0,41.8,2.08,1.75,-1.0,-1.0,9.0,0.0,0.0,9.0,0.0,0.0,0,6,12,11,60000,Sunday,6,3,920,0.4807692307692307,0.5714285714285714,0,0.6672166666666667
2019R0201,2019,2,2019-03-28,28.5,9.7,0.0,M.C.G.,1900-01-01 19:20:00,70699,Richmond,2.2,6.3,9.4,10.6,66,Collingwood,3.2,7.3,12.4,17.8,110,13.0,4.0,93.7,7.0,4.0,126.8,1.9,1.91,1.0,0.0,5.0,4.0,151.6,11.0,0.0,90.3,1,14,4,1,100024,Thursday,3,3,1160,0.5263157894736842,0.5235602094240838,0,0.7068203631128529
2019R0202,2019,2,2019-03-29,28.1,18.5,0.0,S.C.G.,1900-01-01 19:50:00,32575,Sydney,1.2,6.6,6.1,8.14,62,Adelaide,4.5,6.1,9.15,12.16,88,14.0,0.0,74.7,12.0,4.0,96.0,1.77,2.05,0.0,0.0,12.0,0.0,79.3,15.0,0.0,63.2,0,16,1,7,48000,Friday,4,3,1190,0.5649717514124294,0.48780487804878053,0,0.6786458333333333
2019R0203,2019,2,2019-03-30,17.8,8.4,2.2,Docklands,1900-01-01 16:35:00,44252,Essendon,0.2,4.5,7.8,9.11,65,St Kilda,2.7,7.9,8.12,10.16,76,17.0,0.0,55.9,5.0,8.0,108.1,1.36,3.21,0.0,1.0,18.0,0.0,35.7,9.0,4.0,101.2,0,5,15,4,53359,Saturday,5,3,995,0.7352941176470588,0.3115264797507788,0,0.8293258869169212
2019R0204,2019,2,2019-03-30,17.9,10.8,1.8,Adelaide Oval,1900-01-01 16:40:00,41552,Port Adelaide,4.2,8.5,9.8,13.1,88,Carlton,5.2,5.4,9.5,11.6,72,3.0,8.0,131.6,15.0,0.0,73.5,1.18,4.96,1.0,0.0,6.0,4.0,142.6,14.0,0.0,66.0,0,13,3,10,53583,Saturday,5,3,1000,0.8474576271186441,0.20161290322580647,0,0.7754698318496538
2019R0205,2019,2,2019-03-30,16.8,8.3,0.0,Kardinia Park,1900-01-01 19:25:00,27561,Geelong,6.1,7.4,13.4,20.6,126,Melbourne,2.2,3.4,3.9,6.1,46,1.0,8.0,178.4,18.0,0.0,50.2,1.57,2.41,1.0,0.0,8.0,4.0,110.8,13.0,0.0,70.1,0,7,11,8,40000,Saturday,5,3,1165,0.6369426751592356,0.41493775933609955,0,0.689025
2019R0206,2019,2,2019-03-30,30.7,14.1,0.0,Perth Stadium,1900-01-01 17:10:00,54985,West Coast,2.3,8.4,12.5,16.8,104,Greater Western Sydney,1.3,3.6,6.1,7.1,52,10.0,4.0,105.2,8.0,4.0,113.9,1.48,2.68,0.0,1.0,16.0,0.0,56.9,1.0,4.0,280.0,0,17,9,11,60000,Saturday,5,3,1030,0.6756756756756757,0.3731343283582089,0,0.9164166666666667
2019R0207,2019,2,2019-03-31,19.7,8.8,2.0,Docklands,1900-01-01 13:10:00,23100,North Melbourne,3.4,7.5,9.8,13.9,87,Brisbane Lions,1.2,5.5,9.1,16.11,107,16.0,0.0,58.9,2.0,8.0,144.1,1.81,2.0,0.0,1.0,17.0,0.0,41.8,3.0,4.0,175.9,0,12,2,4,53359,Sunday,6,3,790,0.5524861878453039,0.5,0,0.43291665885792463
2019R0208,2019,2,2019-03-31,19.7,8.8,2.0,M.C.G.,1900-01-01 15:20:00,39368,Hawthorn,4.2,5.3,12.7,13.9,87,Western Bulldogs,3.4,5.7,7.7,16.1,106,9.0,4.0,108.1,4.0,8.0,123.7,1.4,2.96,1.0,1.0,4.0,4.0,158.2,7.0,4.0,126.2,0,10,18,1,100024,Sunday,6,3,920,0.7142857142857143,0.33783783783783783,0,0.39358553947052705
2019R0209,2019,2,2019-03-31,24.9,14.9,2.6,Carrara,1900-01-01 15:40:00,10119,Gold Coast,2.4,4.8,4.16,7.19,61,Fremantle,2.3,4.5,7.7,8.1,58,11.0,4.0,101.4,6.0,4.0,165.8,3.02,1.39,0.0,1.0,10.0,0.0,98.8,2.0,4.0,239.0,0,8,6,2,25000,Sunday,6,3,940,0.33112582781456956,0.7194244604316548,0,0.40476
2019R0301,2019,3,2019-04-04,31.6,20.2,0.0,Adelaide Oval,1900-01-01 19:20:00,45631,Adelaide,3.6,4.9,9.12,10.15,75,Geelong,6.2,8.8,10.9,14.15,99,13.0,4.0,87.9,1.0,12.0,159.7,2.04,1.78,1.0,1.0,12.0,4.0,96.0,1.0,8.0,178.4,0,1,7,10,53583,Thursday,3,4,1160,0.49019607843137253,0.5617977528089888,0,0.85159472220667
2019R0302,2019,3,2019-04-05,28.7,12.1,0.0,M.C.G.,1900-01-01 19:50:00,52475,Melbourne,3.1,10.1,12.3,18.4,112,Essendon,6.4,8.6,15.6,20.1,130,18.0,0.0,63.8,15.0,4.0,78.3,1.45,2.78,0.0,0.0,18.0,0.0,50.2,17.0,0.0,55.9,0,11,5,1,100024,Friday,4,4,1190,0.6896551724137931,0.3597122302158274,0,0.5246240902183475
2019R0303,2019,3,2019-04-06,21.2,15.5,0.0,Docklands,1900-01-01 13:45:00,39290,Carlton,5.4,6.5,8.8,10.14,74,Sydney,6.1,9.5,11.9,14.9,93,16.0,0.0,75.5,12.0,4.0,90.2,2.73,1.46,0.0,0.0,15.0,0.0,73.5,14.0,0.0,74.7,0,3,16,4,53359,Saturday,5,4,825,0.3663003663003663,0.684931506849315,0,0.7363331396765307
2019R0304,2019,3,2019-04-06,30.0,15.8,1.6,Sydney Showground,1900-01-01 16:35:00,12697,Greater Western Sydney,2.4,8.7,13.1,19.11,125,Richmond,3.6,5.1,9.14,10.16,76,4.0,8.0,131.4,14.0,4.0,79.9,1.53,2.54,0.0,0.0,8.0,4.0,113.9,13.0,4.0,93.7,0,9,14,9,25000,Saturday,5,4,995,0.6535947712418301,0.39370078740157477,0,0.50788
2019R0305,2019,3,2019-04-06,27.8,18.8,0.0,Gabba,1900-01-01 18:25:00,19958,Brisbane Lions,5.2,8.4,11.6,16.11,107,Port Adelaide,3.2,5.9,9.11,13.12,90,2.0,12.0,134.5,8.0,8.0,110.4,1.6,2.33,1.0,1.0,2.0,8.0,144.1,3.0,8.0,131.6,0,2,13,6,42000,Saturday,5,4,1105,0.625,0.4291845493562232,0,0.47519047619047616
2019R0306,2019,3,2019-04-06,21.2,15.5,0.0,M.C.G.,1900-01-01 19:25:00,60878,Collingwood,3.1,6.3,7.6,11.1,76,West Coast,1.2,7.6,10.8,15.8,98,11.0,4.0,106.4,6.0,8.0,113.0,1.38,3.05,1.0,1.0,7.0,4.0,126.8,10.0,4.0,105.2,0,4,17,1,100024,Saturday,5,4,1165,0.7246376811594204,0.3278688524590164,0,0.6086339278573143
2019R0307,2019,3,2019-04-07,26.8,7.4,0.0,Docklands,1900-01-01 14:20:00,22499,Western Bulldogs,2.4,4.8,5.1,9.14,68,Gold Coast,6.4,7.6,8.11,10.13,73,5.0,8.0,113.8,9.0,8.0,103.3,1.19,4.75,1.0,1.0,4.0,8.0,123.7,11.0,4.0,101.4,0,18,8,4,53359,Sunday,6,4,860,0.8403361344537815,0.21052631578947367,0,0.4216533293352574
2019R0308,2019,3,2019-04-07,26.8,7.4,0.0,M.C.G.,1900-01-01 15:20:00,36174,Hawthorn,1.2,5.3,8.6,13.9,87,North Melbourne,4.3,6.6,7.11,10.11,71,7.0,8.0,112.5,17.0,0.0,64.8,1.51,2.57,0.0,0.0,9.0,4.0,108.1,16.0,0.0,58.9,0,10,12,1,100024,Sunday,6,4,920,0.6622516556291391,0.38910505836575876,0,0.3616532032312245
2019R0309,2019,3,2019-04-07,25.9,11.5,0.0,Perth Stadium,1900-01-01 15:20:00,38227,Fremantle,3.2,6.2,9.2,11.5,71,St Kilda,1.1,5.3,7.8,9.12,66,3.0,8.0,145.2,10.0,8.0,103.2,1.37,3.1,0.0,1.0,6.0,4.0,165.8,5.0,8.0,108.1,0,6,15,11,60000,Sunday,6,4,920,0.7299270072992701,0.3225806451612903,0,0.6371166666666667
2019R0401,2019,4,2019-04-11,20.0,11.7,0.0,S.C.G.,1900-01-01 19:20:00,26669,Sydney,5.4,8.1,9.11,11.12,78,Melbourne,3.2,8.4,12.7,15.1,100,15.0,4.0,86.6,16.0,4.0,75.8,1.71,2.13,1.0,0.0,12.0,4.0,90.2,18.0,0.0,63.8,0,16,11,7,48000,Thursday,3,4,1160,0.5847953216374269,0.4694835680751174,0,0.5556041666666667
2019R0402,2019,4,2019-04-12,25.7,5.6,0.0,M.C.G.,1900-01-01 19:50:00,59257,Collingwood,1.2,4.6,6.9,11.12,78,Western Bulldogs,0.3,2.7,7.8,9.1,64,8.0,8.0,109.7,10.0,8.0,105.6,1.28,3.68,0.0,0.0,11.0,4.0,106.4,5.0,8.0,113.8,0,4,18,1,100024,Friday,4,4,1190,0.78125,0.2717391304347826,0,0.5924278173238423
2019R0403,2019,4,2019-04-13,21.8,9.6,0.0,Kardinia Park,1900-01-01 13:45:00,28780,Geelong,4.3,7.6,10.8,11.9,75,Greater Western Sydney,1.1,4.3,10.7,11.13,79,1.0,12.0,140.4,2.0,12.0,124.7,1.43,2.79,1.0,1.0,1.0,12.0,159.7,4.0,8.0,131.4,0,7,9,8,40000,Saturday,5,4,825,0.6993006993006994,0.35842293906810035,0,0.7195
2019R0404,2019,4,2019-04-13,21.3,9.2,0.0,M.C.G.,1900-01-01 14:10:00,48289,Essendon,7.2,11.6,13.8,17.1,112,Brisbane Lions,2.2,3.5,7.8,9.11,65,12.0,8.0,95.1,4.0,12.0,109.8,1.75,2.07,1.0,1.0,15.0,4.0,78.3,2.0,12.0,134.5,0,5,2,1,100024,Saturday,5,4,850,0.5714285714285714,0.48309178743961356,0,0.48277413420779014
2019R0405,2019,4,2019-04-13,23.6,12.8,0.0,Adelaide Oval,1900-01-01 16:05:00,38864,Port Adelaide,4.1,7.3,11.6,14.8,92,Richmond,2.5,6.8,11.8,15.9,99,11.0,8.0,105.3,13.0,8.0,86.4,1.29,3.6,0.0,0.0,8.0,8.0,110.4,14.0,4.0,79.9,0,13,14,10,53583,Saturday,5,4,965,0.7751937984496123,0.2777777777777778,0,0.7253046675251479
2019R0406,2019,4,2019-04-13,21.3,9.2,0.0,Docklands,1900-01-01 19:25:00,17207,North Melbourne,1.6,3.1,7.14,9.17,71,Adelaide,2.4,6.6,7.9,8.11,59,17.0,4.0,73.1,14.0,4.0,86.8,1.84,1.95,0.0,0.0,17.0,0.0,64.8,13.0,4.0,87.9,0,12,1,4,53359,Saturday,5,4,1165,0.5434782608695652,0.5128205128205129,0,0.32247605839689647
2019R0407,2019,4,2019-04-13,28.8,18.0,0.0,Perth Stadium,1900-01-01 18:10:00,58219,West Coast,5.1,6.3,8.5,10.9,69,Fremantle,0.5,1.9,4.12,7.14,56,3.0,12.0,115.0,7.0,8.0,127.8,1.12,6.03,1.0,1.0,6.0,8.0,113.0,3.0,8.0,145.2,1,17,6,11,60000,Saturday,5,4,1090,0.8928571428571428,0.16583747927031509,0,0.9703166666666667
2019R0408,2019,4,2019-04-14,26.2,17.3,0.2,Carrara,1900-01-01 14:40:00,14176,Gold Coast,3.1,4.4,5.8,8.11,59,Carlton,1.3,5.4,7.7,8.9,57,6.0,12.0,103.4,18.0,0.0,79.2,1.71,2.13,1.0,0.0,9.0,8.0,103.3,16.0,0.0,75.5,0,8,3,2,25000,Sunday,6,4,880,0.5847953216374269,0.4694835680751174,0,0.56704
2019R0409,2019,4,2019-04-14,23.5,10.3,0.0,Docklands,1900-01-01 15:20:00,35883,St Kilda,3.2,5.5,8.9,10.14,74,Hawthorn,3.2,6.5,10.8,10.9,69,5.0,12.0,104.2,9.0,8.0,107.8,2.64,1.47,0.0,1.0,10.0,8.0,103.2,7.0,8.0,112.5,0,15,10,4,53359,Sunday,6,4,920,0.3787878787878788,0.6802721088435374,0,0.6724826177402126
2019R0501,2019,5,2019-04-18,28.2,17.7,0.2,Gabba,1900-01-01 19:35:00,34017,Brisbane Lions,3.2,5.6,7.9,8.13,61,Collingwood,7.5,8.9,16.12,18.15,123,9.0,12.0,94.0,4.0,12.0,125.2,2.25,1.64,0.0,1.0,4.0,12.0,109.8,8.0,8.0,109.7,0,2,4,6,42000,Thursday,3,4,1175,0.4444444444444444,0.6097560975609756,0,0.8099285714285714
2019R0502,2019,5,2019-04-19,22.8,8.0,0.0,Docklands,1900-01-01 16:20:00,48278,North Melbourne,1.6,3.7,4.12,7.16,58,Essendon,3.4,9.7,13.11,17.14,116,18.0,4.0,67.8,7.0,12.0,109.5,2.19,1.67,1.0,1.0,17.0,4.0,73.1,12.0,8.0,95.1,0,12,5,4,53359,Friday,4,4,980,0.4566210045662101,0.5988023952095809,0,0.9047770760321595
2019R0503,2019,5,2019-04-19,17.1,10.5,23.4,Perth Stadium,1900-01-01 18:10:00,49290,West Coast,1.1,2.2,5.3,8.5,53,Port Adelaide,3.5,9.9,12.12,13.17,95,8.0,12.0,100.3,5.0,12.0,115.3,1.25,3.89,1.0,0.0,3.0,12.0,115.0,11.0,8.0,105.3,0,17,13,11,60000,Friday,4,4,1090,0.8,0.2570694087403599,0,0.8215
2019R0505,2019,5,2019-04-20,30.3,7.6,0.0,M.C.G.,1900-01-01 16:35:00,35558,Melbourne,3.3,4.5,4.8,7.13,55,St Kilda,4.1,7.2,12.5,15.5,95,17.0,4.0,72.5,2.0,16.0,115.1,1.42,2.88,1.0,1.0,16.0,4.0,75.8,5.0,12.0,104.2,0,11,15,1,100024,Saturday,5,4,995,0.7042253521126761,0.3472222222222222,0,0.35549468127649364
2019R0506,2019,5,2019-04-20,30.3,7.6,0.0,Docklands,1900-01-01 19:25:00,40053,Richmond,3.3,9.5,11.9,13.11,89,Sydney,2.1,4.2,6.3,10.7,67,10.0,12.0,93.2,16.0,4.0,84.3,1.45,2.75,1.0,0.0,13.0,8.0,86.4,15.0,4.0,86.6,0,14,16,4,53359,Saturday,5,4,1165,0.6896551724137931,0.36363636363636365,0,0.7506325081054742
2019R0507,2019,5,2019-04-21,27.2,17.1,0.0,Docklands,1900-01-01 13:10:00,35069,Western Bulldogs,3.3,4.1,6.12,7.15,57,Carlton,5.3,8.5,11.6,15.11,101,14.0,8.0,93.3,15.0,4.0,93.4,1.36,3.14,0.0,0.0,10.0,8.0,105.6,18.0,0.0,79.2,0,18,3,4,53359,Sunday,6,4,790,0.7352941176470588,0.3184713375796178,0,0.657227459285219
2019R0508,2019,5,2019-04-21,20.0,14.6,0.8,Adelaide Oval,1900-01-01 16:10:00,40847,Adelaide,1.3,6.7,12.9,18.11,119,Gold Coast,0.2,1.3,4.8,6.1,46,12.0,8.0,108.5,11.0,12.0,83.5,1.18,4.82,0.0,1.0,14.0,4.0,86.8,6.0,12.0,103.4,0,1,8,10,53583,Sunday,6,4,970,0.8474576271186441,0.20746887966804978,0,0.7623126737957935
2019R0509,2019,5,2019-04-22,17.2,12.8,1.0,M.C.G.,1900-01-01 15:20:00,66347,Hawthorn,4.2,7.7,10.1,13.12,90,Geelong,4.3,10.6,15.1,17.11,113,13.0,8.0,100.2,1.0,16.0,136.6,2.65,1.48,0.0,0.0,9.0,8.0,107.8,1.0,12.0,140.4,1,10,7,1,100024,Monday,0,4,920,0.37735849056603776,0.6756756756756757,0,0.6633108054067024
2019R0601,2019,6,2019-04-24,23.4,14.0,0.0,M.C.G.,1900-01-01 19:35:00,72704,Richmond,3.1,5.4,7.9,12.13,85,Melbourne,4.1,4.2,5.5,6.6,42,8.0,16.0,102.4,18.0,4.0,69.2,1.48,2.64,1.0,0.0,10.0,12.0,93.2,17.0,4.0,72.5,0,14,11,1,100024,Wednesday,2,4,1175,0.6756756756756757,0.3787878787878788,0,0.7268655522674559
2019R0602,2019,6,2019-04-25,21.8,8.0,0.0,M.C.G.,1900-01-01 15:20:00,92241,Essendon,1.0,5.3,8.6,10.9,69,Collingwood,4.5,7.6,9.9,10.13,73,10.0,12.0,107.3,3.0,16.0,122.1,2.53,1.52,1.0,1.0,7.0,12.0,109.5,4.0,12.0,125.2,1,5,4,1,100024,Thursday,3,4,920,0.3952569169960475,0.6578947368421053,0,0.9221886747180676
2019R0603,2019,6,2019-04-26,18.7,15.1,0.2,Adelaide Oval,1900-01-01 19:20:00,36099,Port Adelaide,5.2,7.7,10.9,12.16,88,North Melbourne,2.3,3.3,6.6,11.6,72,5.0,16.0,116.4,17.0,4.0,69.9,1.25,3.99,1.0,0.0,5.0,12.0,115.3,18.0,4.0,67.8,0,13,12,10,53583,Friday,4,4,1160,0.8,0.2506265664160401,0,0.6737024802642629
2019R0604,2019,6,2019-04-27,27.4,18.2,0.0,Carrara,1900-01-01 13:45:00,13694,Gold Coast,3.2,6.2,7.3,9.8,62,Brisbane Lions,2.5,6.8,11.1,16.15,111,13.0,12.0,77.3,7.0,16.0,103.9,2.91,1.4,0.0,0.0,11.0,12.0,83.5,9.0,12.0,94.0,0,8,2,2,25000,Saturday,5,4,825,0.3436426116838488,0.7142857142857143,0,0.54776
2019R0605,2019,6,2019-04-27,16.2,7.3,4.0,Docklands,1900-01-01 16:35:00,28404,St Kilda,3.6,5.6,8.7,10.8,68,Adelaide,3.0,8.1,10.6,15.7,97,6.0,16.0,105.2,9.0,12.0,113.9,1.8,2.01,1.0,1.0,2.0,16.0,115.1,12.0,8.0,108.5,0,15,1,4,53359,Saturday,5,4,995,0.5555555555555556,0.49751243781094534,0,0.5323188215671208
2019R0606,2019,6,2019-04-27,18.9,14.2,0.0,S.C.G.,1900-01-01 19:25:00,29780,Sydney,3.1,7.3,10.6,12.7,79,Greater Western Sydney,5.5,7.8,13.1,18.12,120,16.0,4.0,80.3,4.0,16.0,118.8,2.97,1.39,0.0,0.0,16.0,4.0,84.3,6.0,12.0,112.2,0,16,9,7,48000,Saturday,5,4,1165,0.33670033670033667,0.7194244604316548,0,0.6204166666666666
2019R0607,2019,6,2019-04-27,28.9,9.8,0.0,Perth Stadium,1900-01-01 18:10:00,43732,Fremantle,4.3,6.7,9.9,13.1,88,Western Bulldogs,2.2,6.6,8.9,9.15,69,2.0,16.0,128.1,14.0,8.0,90.7,1.42,2.84,1.0,0.0,3.0,12.0,128.2,14.0,8.0,93.3,0,6,18,11,60000,Saturday,5,4,1090,0.7042253521126761,0.35211267605633806,0,0.7288666666666667
